ticker,code,Industry_group_code,Industry_group_name
CONE,60101080,6010,Real Estate
CONN,25504020,2550,Retailing
COO,35101020,3510,Health Care Equipment & Services
COOP,40102010,4010,Banks
COP,10102020,1010,Energy
COR,60101080,6010,Real Estate
CORE,25501010,2550,Retailing
CORR,60101080,6010,Real Estate
CORT,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
COST,30101040,3010,Food & Staples Retailing
COTY,30302010,3030,Household & Personal Products
COUP,45103010,4510,Software & Services
COWN,40203020,4020,Diversified Financials
CPA,20302010,2030,Transportation
CPB,30202030,3020,"Food, Beverage & Tobacco"
CPE,10102020,1010,Energy
CPF,40101015,4010,Banks
CPK,55102010,5510,Utilities
CPLG,60101030,6010,Real Estate
CPRI,25203010,2520,Consumer Durables & Apparel
CPRT,20201070,2020,Commercial & Professional Services
CPRX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CPS,25101010,2510,Automobiles & Components
CPSI,35103010,3510,Health Care Equipment & Services
CPT,60101060,6010,Real Estate
CR,20106020,2010,Capital Goods
CRAI,20202020,2020,Commercial & Professional Services
CRBP,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CRC,10102020,1010,Energy
CRD/A,40301010,4030,Insurance
CREE,45301020,4530,Semiconductors & Semiconductor Equipment
CRI,25203010,2520,Consumer Durables & Apparel
CRK,10102020,1010,Energy
CRL,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CRM,45103010,4510,Software & Services
CRMD,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CRMT,25504050,2550,Retailing
CRNC,45103010,4510,Software & Services
CRNX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CROX,25203020,2520,Consumer Durables & Apparel
CRS,15104050,1510,Materials
CRTX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CRUS,45301020,4530,Semiconductors & Semiconductor Equipment
CRVL,35102015,3510,Health Care Equipment & Services
CRY,35101010,3510,Health Care Equipment & Services
CSCO,45201020,4520,Technology Hardware & Equipment
CSFL,40101015,4010,Banks
CSGP,20202020,2020,Commercial & Professional Services
CSGS,45102020,4510,Software & Services
CSII,35101010,3510,Health Care Equipment & Services
CSL,20105010,2010,Capital Goods
CSLT,35103010,3510,Health Care Equipment & Services
CSOD,45103010,4510,Software & Services
CSPR,25201020,2520,Consumer Durables & Apparel
CSTE,20102010,2010,Capital Goods
CSTL,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CSTR,40101015,4010,Banks
CSV,25302020,2530,Consumer Services
CSWI,20102010,2010,Capital Goods
CSX,20304010,2030,Transportation
CTAS,20201070,2020,Commercial & Professional Services
CTB,25101020,2510,Automobiles & Components
CTBI,40101015,4010,Banks
CTL,50101010,5010,Telecommunication Services
CTLT,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CTMX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CTO,60102010,6010,Real Estate
CTRA,15104050,1510,Materials
CTRC,25203010,2520,Consumer Durables & Apparel
CTRE,60101050,6010,Real Estate
CTRN,25504010,2550,Retailing
CTS,45203020,4520,Technology Hardware & Equipment
CTSH,45102010,4510,Software & Services
CTSO,35101010,3510,Health Care Equipment & Services
CTT,60101080,6010,Real Estate
CTVA,15101030,1510,Materials
CTXS,45103010,4510,Software & Services
CUB,20101010,2010,Capital Goods
CUBE,60101080,6010,Real Estate
CUBI,40101015,4010,Banks
CUE,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CULP,25203030,2520,Consumer Durables & Apparel
CURO,40202010,4020,Diversified Financials
CUTR,35101010,3510,Health Care Equipment & Services
CUZ,60101040,6010,Real Estate
CVA,20201050,2020,Commercial & Professional Services
CVBF,40101015,4010,Banks
CVCO,25201030,2520,Consumer Durables & Apparel
CVCY,40101015,4010,Banks
CVET,35102010,3510,Health Care Equipment & Services
CVGI,20106010,2010,Capital Goods
CVGW,30202030,3020,"Food, Beverage & Tobacco"
CVI,10102030,1010,Energy
CVIA,10101020,1010,Energy
CVLT,45103020,4510,Software & Services
CVLY,40101015,4010,Banks
CVM,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CVNA,25504050,2550,Retailing
CVS,35102015,3510,Health Care Equipment & Services
CVTI,20304020,2030,Transportation
CVX,10102010,1010,Energy
CW,20101010,2010,Capital Goods
CWCO,55104010,5510,Utilities
CWEN,55105010,5510,Utilities
CWEN/A,55105010,5510,Utilities
CWH,25504050,2550,Retailing
CWK,60102040,6010,Real Estate
CWST,20201050,2020,Commercial & Professional Services
CWT,55104010,5510,Utilities
CXO,10102020,1010,Energy
CXP,60101040,6010,Real Estate
CXW,60101080,6010,Real Estate
CYCN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CYH,35102020,3510,Health Care Equipment & Services
CYRX,35101010,3510,Health Care Equipment & Services
CYTK,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CZNC,40101015,4010,Banks
CZR,25301010,2530,Consumer Services
D,55103010,5510,Utilities
DAKT,45203010,4520,Technology Hardware & Equipment
DAL,20302010,2030,Transportation
DAN,25101010,2510,Automobiles & Components
DAR,30202010,3020,"Food, Beverage & Tobacco"
DBD,45202030,4520,Technology Hardware & Equipment
DBI,25504010,2550,Retailing
DBX,45103010,4510,Software & Services
DCI,20106020,2010,Capital Goods
DCO,20101010,2010,Capital Goods
DCOM,40101015,4010,Banks
DCPH,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DD,15101050,1510,Materials
DDD,45202030,4520,Technology Hardware & Equipment
DDS,25503010,2550,Retailing
DE,20106015,2010,Capital Goods
DEA,60101040,6010,Real Estate
DECK,25203020,2520,Consumer Durables & Apparel
DEI,60101040,6010,Real Estate
DELL,45202030,4520,Technology Hardware & Equipment
DENN,25301040,2530,Consumer Services
DFIN,40203040,4020,Diversified Financials
DFS,40202010,4020,Diversified Financials
DG,25503020,2550,Retailing
DGICA,40301040,4030,Insurance
DGII,45201020,4520,Technology Hardware & Equipment
DGX,35102015,3510,Health Care Equipment & Services
DHC,60101050,6010,Real Estate
DHI,25201030,2520,Consumer Durables & Apparel
DHIL,40203010,4020,Diversified Financials
DHR,35101010,3510,Health Care Equipment & Services
DHT,10102040,1010,Energy
DHX,50203010,5020,Media & Entertainment
DIN,25301040,2530,Consumer Services
DIOD,45301020,4530,Semiconductors & Semiconductor Equipment
DIS,50202010,5020,Media & Entertainment
DISCA,50201020,5020,Media & Entertainment
DISCK,50201020,5020,Media & Entertainment
DISH,50201030,5020,Media & Entertainment
DJCO,50201040,5020,Media & Entertainment
DK,10102030,1010,Energy
DKS,25504040,2550,Retailing
DLA,25203010,2520,Consumer Durables & Apparel
DLB,45203015,4520,Technology Hardware & Equipment
DLR,60101080,6010,Real Estate
DLTH,25502020,2550,Retailing
DLTR,25503020,2550,Retailing
DLX,20201010,2020,Commercial & Professional Services
DMRC,45103010,4510,Software & Services
DNKN,25301040,2530,Consumer Services
DNLI,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DNOW,20107010,2010,Capital Goods
DNR,10102020,1010,Energy
DOC,60101050,6010,Real Estate
DOCU,45103010,4510,Software & Services
DOMO,45103010,4510,Software & Services
DOOR,20102010,2010,Capital Goods
DORM,25101010,2510,Automobiles & Components
DOV,20106020,2010,Capital Goods
DOW,15101010,1510,Materials
DOX,45102010,4510,Software & Services
DPZ,25301040,2530,Consumer Services
DRE,60101020,6010,Real Estate
DRH,60101030,6010,Real Estate
DRI,25301040,2530,Consumer Services
DRNA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DRQ,10101020,1010,Energy
DS,25301030,2530,Consumer Services
DSKE,20304020,2030,Transportation
DSPG,45301020,4530,Semiconductors & Semiconductor Equipment
DSSI,10102040,1010,Energy
DT,45103010,4510,Software & Services
DTE,55103010,5510,Utilities
DTIL,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DUK,55101010,5510,Utilities
DVA,35102015,3510,Health Care Equipment & Services
DVAX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DVN,10102020,1010,Energy
DX,40204010,4020,Diversified Financials
DXC,45102010,4510,Software & Services
DXCM,35101010,3510,Health Care Equipment & Services
DXPE,20107010,2010,Capital Goods
DY,20103010,2010,Capital Goods
DZSI,45201020,4520,Technology Hardware & Equipment
EA,50202020,5020,Media & Entertainment
EAF,20104010,2010,Capital Goods
EAT,25301040,2530,Consumer Services
EB,50203010,5020,Media & Entertainment
EBAY,25502020,2550,Retailing
EBF,20201010,2020,Commercial & Professional Services
EBIX,45103010,4510,Software & Services
EBS,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EBSB,40102010,4010,Banks
EBTC,40101015,4010,Banks
ECHO,20301010,2030,Transportation
ECL,15101050,1510,Materials
ECOL,20201050,2020,Commercial & Professional Services
ECOM,45103010,4510,Software & Services
ECOR,35101010,3510,Health Care Equipment & Services
ECPG,40202010,4020,Diversified Financials
ED,55103010,5510,Utilities
EDIT,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EE,55101010,5510,Utilities
EEFT,45102020,4510,Software & Services
EEX,50201010,5020,Media & Entertainment
EFC,40204010,4020,Diversified Financials
EFSC,40101015,4010,Banks
EFX,20202020,2020,Commercial & Professional Services
EGAN,45103010,4510,Software & Services
EGBN,40101015,4010,Banks
EGHT,45103010,4510,Software & Services
EGLE,20303010,2030,Transportation
EGOV,45102020,4510,Software & Services
EGP,60101020,6010,Real Estate
EGRX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EHC,35102020,3510,Health Care Equipment & Services
EHTH,40301010,4030,Insurance
EIDX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EIG,40301040,4030,Insurance
EIGI,45102030,4510,Software & Services
EIGR,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EIX,55101010,5510,Utilities
EL,30302010,3030,Household & Personal Products
ELAN,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ELF,30302010,3030,Household & Personal Products
ELOX,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ELS,60101060,6010,Real Estate
ELVT,40202010,4020,Diversified Financials
ELY,25202010,2520,Consumer Durables & Apparel
EME,20103010,2010,Capital Goods
EML,20106020,2010,Capital Goods
EMN,15101020,1510,Materials
EMR,20104010,2010,Capital Goods
ENDP,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ENOB,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ENPH,45301010,4530,Semiconductors & Semiconductor Equipment
ENR,30301010,3030,Household & Personal Products
ENS,20104010,2010,Capital Goods
ENSG,35102020,3510,Health Care Equipment & Services
ENTA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ENTG,45301010,4530,Semiconductors & Semiconductor Equipment
ENV,45103010,4510,Software & Services
ENVA,40202010,4020,Diversified Financials
ENZ,35102015,3510,Health Care Equipment & Services
EOG,10102020,1010,Energy
EOLS,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EPAC,20106020,2010,Capital Goods
EPAM,45102010,4510,Software & Services
EPAY,45103010,4510,Software & Services
EPC,30302010,3030,Household & Personal Products
EPM,10102020,1010,Energy
EPR,60101080,6010,Real Estate
EPRT,60101010,6010,Real Estate
EPZM,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EQBK,40101015,4010,Banks
EQC,60101040,6010,Real Estate
EQH,40201020,4020,Diversified Financials
EQIX,60101080,6010,Real Estate
EQR,60101060,6010,Real Estate
EQT,10102020,1010,Energy
ERA,10101020,1010,Energy
ERI,25301010,2530,Consumer Services
ERIE,40301040,4030,Insurance
ERII,20106020,2010,Capital Goods
EROS,50202010,5020,Media & Entertainment
ES,55101010,5510,Utilities
ESCA,25202010,2520,Consumer Durables & Apparel
ESE,20106020,2010,Capital Goods
ESGR,40301050,4030,Insurance
ESI,15101050,1510,Materials
ESNT,40102010,4010,Banks
ESPR,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ESQ,40101015,4010,Banks
ESRT,60101010,6010,Real Estate
ESS,60101060,6010,Real Estate
ESSA,40102010,4010,Banks
ESTC,45103010,4510,Software & Services
ESTE,10102020,1010,Energy
ESXB,40101015,4010,Banks
ETFC,40203020,4020,Diversified Financials
ETH,25201020,2520,Consumer Durables & Apparel
ETM,50201020,5020,Media & Entertainment
ETN,20104010,2010,Capital Goods
ETNB,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ETR,55101010,5510,Utilities
ETRN,10102040,1010,Energy
ETSY,25502020,2550,Retailing
EV,40203010,4020,Diversified Financials
EVBG,45103010,4510,Software & Services
EVBN,40101015,4010,Banks
EVC,50201020,5020,Media & Entertainment
EVER,50203010,5020,Media & Entertainment
EVFM,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EVH,35103010,3510,Health Care Equipment & Services
EVI,20107010,2010,Capital Goods
EVLO,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EVOP,45102020,4510,Software & Services
EVR,40203020,4020,Diversified Financials
EVRG,55101010,5510,Utilities
EVRI,25301010,2530,Consumer Services
EVTC,45102020,4510,Software & Services
EW,35101010,3510,Health Care Equipment & Services
EWBC,40101015,4010,Banks
EXAS,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EXC,55101010,5510,Utilities
EXEL,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EXLS,45102020,4510,Software & Services
EXP,15102010,1510,Materials
EXPD,20301010,2030,Transportation
EXPE,25502020,2550,Retailing
EXPI,60102040,6010,Real Estate
EXPO,20202020,2020,Commercial & Professional Services
EXPR,25504010,2550,Retailing
EXR,60101080,6010,Real Estate
EXTN,10101020,1010,Energy
EXTR,45201020,4520,Technology Hardware & Equipment
EYE,25504040,2550,Retailing
EYPT,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EZPW,40202010,4020,Diversified Financials
F,25102010,2510,Automobiles & Components
FAF,40301040,4030,Insurance
FANG,10102020,1010,Energy
FARM,30202030,3020,"Food, Beverage & Tobacco"
FARO,45203010,4520,Technology Hardware & Equipment
FAST,20107010,2010,Capital Goods
FATE,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FB,50203010,5020,Media & Entertainment
FBC,40102010,4010,Banks
FBHS,20102010,2010,Capital Goods
FBIZ,40101015,4010,Banks
FBK,40101015,4010,Banks
FBM,20107010,2010,Capital Goods
FBMS,40101015,4010,Banks
FBNC,40101015,4010,Banks
FBP,40101015,4010,Banks
FC,20202020,2020,Commercial & Professional Services
FCAP,40101015,4010,Banks
FCBC,40101015,4010,Banks
FCBP,40101015,4010,Banks
FCCY,40101015,4010,Banks
FCF,40101015,4010,Banks
FCFS,40202010,4020,Diversified Financials
FCN,20202020,2020,Commercial & Professional Services
FCNCA,40101015,4010,Banks
FCPT,60101080,6010,Real Estate
FCX,15104025,1510,Materials
FDBC,40101015,4010,Banks
FDEF,40102010,4010,Banks
FDP,30202010,3020,"Food, Beverage & Tobacco"
FDS,40203040,4020,Diversified Financials
FDX,20301010,2030,Transportation
FE,55101010,5510,Utilities
FELE,20106020,2010,Capital Goods
FET,10101020,1010,Energy
FEYE,45103020,4510,Software & Services
FF,15101050,1510,Materials
FFBC,40101015,4010,Banks
FFG,40301020,4030,Insurance
FFIC,40101015,4010,Banks
FFIN,40101015,4010,Banks
FFIV,45201020,4520,Technology Hardware & Equipment
FFNW,40101015,4010,Banks
FFWM,40101015,4010,Banks
FG,40201020,4020,Diversified Financials
FGBI,40101015,4010,Banks
FGEN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FHB,40101015,4010,Banks
FHI,40203010,4020,Diversified Financials
FHN,40101015,4010,Banks
FI,10101020,1010,Energy
FIBK,40101015,4010,Banks
FICO,45103010,4510,Software & Services
FIS,45102020,4510,Software & Services
FISI,40101015,4010,Banks
FISV,45102020,4510,Software & Services
FIT,45203010,4520,Technology Hardware & Equipment
FITB,40101015,4010,Banks
FIVE,25504040,2550,Retailing
FIVN,45103010,4510,Software & Services
FIX,20103010,2010,Capital Goods
FIXX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FIZZ,30201030,3020,"Food, Beverage & Tobacco"
FL,25504010,2550,Retailing
FLDM,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FLIC,40101015,4010,Banks
FLIR,45203010,4520,Technology Hardware & Equipment
FLMN,10102020,1010,Energy
FLNT,50201010,5020,Media & Entertainment
FLO,30202030,3020,"Food, Beverage & Tobacco"
FLOW,20106020,2010,Capital Goods
FLR,20103010,2010,Capital Goods
FLS,20106020,2010,Capital Goods
FLT,45102020,4510,Software & Services
FLWS,25502020,2550,Retailing
FLXN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FLXS,25201020,2520,Consumer Durables & Apparel
FMAO,40101015,4010,Banks
FMBH,40101015,4010,Banks
FMBI,40101015,4010,Banks
FMC,15101030,1510,Materials
FMNB,40101015,4010,Banks
FN,45203020,4520,Technology Hardware & Equipment
FNB,40101015,4010,Banks
FNCB,40101015,4010,Banks
FND,25504030,2550,Retailing
FNF,40301040,4030,Insurance
FNHC,40301040,4030,Insurance
FNKO,25501010,2550,Retailing
FNLC,40101015,4010,Banks
FNWB,40101015,4010,Banks
FOCS,40203010,4020,Diversified Financials
FOE,15101050,1510,Materials
FOLD,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FOR,60102030,6010,Real Estate
FORM,45301010,4530,Semiconductors & Semiconductor Equipment
FORR,20202020,2020,Commercial & Professional Services
FOSL,25203010,2520,Consumer Durables & Apparel
FOX,50201020,5020,Media & Entertainment
FOXA,50201020,5020,Media & Entertainment
FOXF,25101010,2510,Automobiles & Components
FPI,60101080,6010,Real Estate
FPRX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FR,60101020,6010,Real Estate
FRAF,40101015,4010,Banks
FRBA,40101015,4010,Banks
FRBK,40101015,4010,Banks
FRC,40101015,4010,Banks
FREQ,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FRGI,25301040,2530,Consumer Services
FRME,40101015,4010,Banks
FRPH,60102020,6010,Real Estate
FRPT,30202030,3020,"Food, Beverage & Tobacco"
FRT,60101070,6010,Real Estate
FRTA,15102010,1510,Materials
FSB,40101015,4010,Banks
FSBW,40102010,4010,Banks
FSCT,45103020,4510,Software & Services
FSLR,45301020,4530,Semiconductors & Semiconductor Equipment
FSP,60101040,6010,Real Estate
FSS,20106010,2010,Capital Goods
FSTR,20106020,2010,Capital Goods
FTDR,25302020,2530,Consumer Services
FTK,15101050,1510,Materials
FTNT,45103020,4510,Software & Services
FTSI,10101020,1010,Energy
FTV,20106020,2010,Capital Goods
FUL,15101050,1510,Materials
FULC,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FULT,40101015,4010,Banks
FVCB,40101015,4010,Banks
FWONA,50202010,5020,Media & Entertainment
FWONK,50202010,5020,Media & Entertainment
FWRD,20301010,2030,Transportation
G,45102020,4510,Software & Services
GABC,40101015,4010,Banks
GAIA,50202010,5020,Media & Entertainment
GALT,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GATX,20107010,2010,Capital Goods
GBCI,40101015,4010,Banks
GBL,40203010,4020,Diversified Financials
