ticker,code,Industry_group_code,Industry_group_name
TPTX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TPX,25201020,2520,Consumer Durables & Apparel
TR,30202030,3020,"Food, Beverage & Tobacco"
TRC,60102010,6010,Real Estate
TREC,15101010,1510,Materials
TREE,40202010,4020,Diversified Financials
TREX,20102010,2010,Capital Goods
TRGP,10102040,1010,Energy
TRHC,35103010,3510,Health Care Equipment & Services
TRIP,50203010,5020,Media & Entertainment
TRMB,45203010,4520,Technology Hardware & Equipment
TRMK,40101015,4010,Banks
TRN,20106010,2010,Capital Goods
TRNO,60101020,6010,Real Estate
TRNS,20107010,2010,Capital Goods
TROW,40203010,4020,Diversified Financials
TROX,15101010,1510,Materials
TRS,20106020,2010,Capital Goods
TRST,40102010,4010,Banks
TRTN,20107010,2010,Capital Goods
TRTX,40204010,4020,Diversified Financials
TRU,20202020,2020,Commercial & Professional Services
TRUE,50203010,5020,Media & Entertainment
TRUP,40301020,4030,Insurance
TRV,40301040,4030,Insurance
TRWH,25301010,2530,Consumer Services
TRXC,35101010,3510,Health Care Equipment & Services
TSBK,40102010,4010,Banks
TSC,40101015,4010,Banks
TSCO,25504040,2550,Retailing
TSE,15101010,1510,Materials
TSLA,25102010,2510,Automobiles & Components
TSN,30202030,3020,"Food, Beverage & Tobacco"
TT,20102010,2010,Capital Goods
TTC,20106015,2010,Capital Goods
TTD,45103010,4510,Software & Services
TTEC,45102020,4510,Software & Services
TTEK,20201050,2020,Commercial & Professional Services
TTGT,50201010,5020,Media & Entertainment
TTI,10101020,1010,Energy
TTMI,45203020,4520,Technology Hardware & Equipment
TTWO,50202020,5020,Media & Entertainment
TUP,25201050,2520,Consumer Durables & Apparel
TUSK,10101020,1010,Energy
TVTY,35102015,3510,Health Care Equipment & Services
TWI,20106015,2010,Capital Goods
TWIN,20106010,2010,Capital Goods
TWLO,45102030,4510,Software & Services
TWNK,30202030,3020,"Food, Beverage & Tobacco"
TWO,40204010,4020,Diversified Financials
TWOU,45103010,4510,Software & Services
TWST,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TWTR,50203010,5020,Media & Entertainment
TXMD,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TXN,45301020,4530,Semiconductors & Semiconductor Equipment
TXRH,25301040,2530,Consumer Services
TXT,20101010,2010,Capital Goods
TYL,45103010,4510,Software & Services
TYME,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TZOO,50203010,5020,Media & Entertainment
UA,25203010,2520,Consumer Durables & Apparel
UAA,25203010,2520,Consumer Durables & Apparel
UAL,20302010,2030,Transportation
UBA,60101070,6010,Real Estate
UBER,20304020,2030,Transportation
UBFO,40101015,4010,Banks
UBSI,40101015,4010,Banks
UBX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UCBI,40101015,4010,Banks
UCTT,45301010,4530,Semiconductors & Semiconductor Equipment
UDR,60101060,6010,Real Estate
UE,60101070,6010,Real Estate
UEC,10102050,1010,Energy
UEIC,25201010,2520,Consumer Durables & Apparel
UFCS,40301040,4030,Insurance
UFI,25203030,2520,Consumer Durables & Apparel
UFPI,20102010,2010,Capital Goods
UFPT,15103020,1510,Materials
UFS,15105020,1510,Materials
UGI,55102010,5510,Utilities
UHAL,20304020,2030,Transportation
UHS,35102020,3510,Health Care Equipment & Services
UHT,60101050,6010,Real Estate
UI,45201020,4520,Technology Hardware & Equipment
UIHC,40301040,4030,Insurance
UIS,45102010,4510,Software & Services
ULH,20304020,2030,Transportation
ULTA,25504040,2550,Retailing
UMBF,40101015,4010,Banks
UMH,60101060,6010,Real Estate
UMPQ,40101015,4010,Banks
UNB,40101015,4010,Banks
UNF,20201070,2020,Commercial & Professional Services
UNFI,30101020,3010,Food & Staples Retailing
UNH,35102030,3510,Health Care Equipment & Services
UNIT,60101080,6010,Real Estate
UNM,40301020,4030,Insurance
UNP,20304010,2030,Transportation
UNT,10102010,1010,Energy
UNTY,40101015,4010,Banks
UNVR,20107010,2010,Capital Goods
UPLD,45103010,4510,Software & Services
UPS,20301010,2030,Transportation
UPWK,20202010,2020,Commercial & Professional Services
URBN,25504010,2550,Retailing
URGN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
URI,20107010,2010,Capital Goods
USB,40101010,4010,Banks
USCR,15102010,1510,Materials
USFD,30101020,3010,Food & Staples Retailing
USLM,15102010,1510,Materials
USM,50102010,5010,Telecommunication Services
USNA,30302010,3030,Household & Personal Products
USPH,35102020,3510,Health Care Equipment & Services
USWS,10101010,1010,Energy
USX,20304020,2030,Transportation
UTHR,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UTL,55103010,5510,Utilities
UTMD,35101020,3510,Health Care Equipment & Services
UUUU,10102050,1010,Energy
UVE,40301040,4030,Insurance
UVSP,40101015,4010,Banks
UVV,30203010,3020,"Food, Beverage & Tobacco"
V,45102020,4510,Software & Services
VAC,25301020,2530,Consumer Services
VALU,40203040,4020,Diversified Financials
VAPO,35101010,3510,Health Care Equipment & Services
VAR,35101010,3510,Health Care Equipment & Services
VBIV,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VBTX,40101015,4010,Banks
VC,25101010,2510,Automobiles & Components
VCEL,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VCRA,35103010,3510,Health Care Equipment & Services
VCYT,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VEC,20101010,2010,Capital Goods
VECO,45301010,4530,Semiconductors & Semiconductor Equipment
VEEV,35103010,3510,Health Care Equipment & Services
VEL,40102010,4010,Banks
VER,60101010,6010,Real Estate
VFC,25203010,2520,Consumer Durables & Apparel
VG,50101010,5010,Telecommunication Services
VGR,30203010,3020,"Food, Beverage & Tobacco"
VHC,45103010,4510,Software & Services
VHI,15101050,1510,Materials
VIAC,50201020,5020,Media & Entertainment
VIACA,50201020,5020,Media & Entertainment
VIAV,45201020,4520,Technology Hardware & Equipment
VICI,60101080,6010,Real Estate
VICR,20104010,2010,Capital Goods
VIE,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VIR,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VIRT,40203020,4020,Diversified Financials
VIVO,35101020,3510,Health Care Equipment & Services
VKTX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VLGEA,30101030,3010,Food & Staples Retailing
VLO,10102030,1010,Energy
VLY,40101015,4010,Banks
VMC,15102010,1510,Materials
VMI,20103010,2010,Capital Goods
VMW,45103020,4510,Software & Services
VNCE,25203010,2520,Consumer Durables & Apparel
VNDA,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VNO,60101040,6010,Real Estate
VOYA,40201020,4020,Diversified Financials
VPG,45203010,4520,Technology Hardware & Equipment
VRA,25203010,2520,Consumer Durables & Apparel
VRAY,35101010,3510,Health Care Equipment & Services
VRCA,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VREX,35101010,3510,Health Care Equipment & Services
VRNS,45103020,4510,Software & Services
VRNT,45103010,4510,Software & Services
VRRM,45102020,4510,Software & Services
VRS,15105020,1510,Materials
VRSK,20202020,2020,Commercial & Professional Services
VRSN,45102030,4510,Software & Services
VRTS,40203010,4020,Diversified Financials
VRTU,45102010,4510,Software & Services
VRTV,20107010,2010,Capital Goods
VRTX,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VSAT,45201020,4520,Technology Hardware & Equipment
VSEC,20201070,2020,Commercial & Professional Services
VSH,45203015,4520,Technology Hardware & Equipment
VSLR,20104010,2010,Capital Goods
VST,55105010,5510,Utilities
VSTO,25202010,2520,Consumer Durables & Apparel
VTR,60101050,6010,Real Estate
VVI,20201070,2020,Commercial & Professional Services
VVV,15101010,1510,Materials
VYGR,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VZ,50101020,5010,Telecommunication Services
W,25502020,2550,Retailing
WAB,20106010,2010,Capital Goods
WABC,40101015,4010,Banks
WAFD,40102010,4010,Banks
WAL,40101015,4010,Banks
WASH,40101015,4010,Banks
WAT,35203010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WATT,20104010,2010,Capital Goods
WBA,30101010,3010,Food & Staples Retailing
WBC,20106010,2010,Capital Goods
WBS,40101015,4010,Banks
WBT,20106020,2010,Capital Goods
WCC,20107010,2010,Capital Goods
WD,40102010,4010,Banks
WDAY,45103010,4510,Software & Services
WDC,45202030,4520,Technology Hardware & Equipment
WDFC,30301010,3030,Household & Personal Products
WDR,40203010,4020,Diversified Financials
WEC,55103010,5510,Utilities
WELL,60101050,6010,Real Estate
WEN,25301040,2530,Consumer Services
WERN,20304020,2030,Transportation
WETF,40203010,4020,Diversified Financials
WEX,45102020,4510,Software & Services
WEYS,25501010,2550,Retailing
WFC,40101010,4010,Banks
WGO,25102010,2510,Automobiles & Components
WH,25301020,2530,Consumer Services
WHD,10101020,1010,Energy
WHG,40203010,4020,Diversified Financials
WHR,25201040,2520,Consumer Durables & Apparel
WIFI,50102010,5010,Telecommunication Services
WINA,25504040,2550,Retailing
WING,25301040,2530,Consumer Services
WIRE,20104010,2010,Capital Goods
WK,45103010,4510,Software & Services
WLDN,20202020,2020,Commercial & Professional Services
WLFC,20107010,2010,Capital Goods
WLK,15101010,1510,Materials
WLL,10102020,1010,Energy
WLTW,40301010,4030,Insurance
WM,20201050,2020,Commercial & Professional Services
WMB,10102040,1010,Energy
WMC,40204010,4020,Diversified Financials
WMGI,35101010,3510,Health Care Equipment & Services
WMK,30101030,3010,Food & Staples Retailing
WMS,20102010,2010,Capital Goods
WMT,30101040,3010,Food & Staples Retailing
WNC,20106010,2010,Capital Goods
WNEB,40102010,4010,Banks
WOR,15104050,1510,Materials
WOW,50201030,5020,Media & Entertainment
WPC,60101010,6010,Real Estate
WPG,60101070,6010,Real Estate
WPX,10102020,1010,Energy
WRB,40301040,4030,Insurance
WRE,60101010,6010,Real Estate
WRI,60101070,6010,Real Estate
WRK,15103020,1510,Materials
WRLD,40202010,4020,Diversified Financials
WRTC,45203010,4520,Technology Hardware & Equipment
WSBC,40101015,4010,Banks
WSBF,40102010,4010,Banks
WSC,20103010,2010,Capital Goods
WSFS,40102010,4010,Banks
WSM,25504060,2550,Retailing
WSO,20107010,2010,Capital Goods
WSR,60101070,6010,Real Estate
WST,35101020,3510,Health Care Equipment & Services
WTBA,40101015,4010,Banks
WTFC,40101015,4010,Banks
WTI,10102020,1010,Energy
WTM,40301040,4030,Insurance
WTRE,40301030,4030,Insurance
WTRG,55104010,5510,Utilities
WTRH,25502020,2550,Retailing
WTS,20106020,2010,Capital Goods
WTTR,10101020,1010,Energy
WU,45102020,4510,Software & Services
WVE,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WW,25302020,2530,Consumer Services
WWD,20106020,2010,Capital Goods
WWE,50202010,5020,Media & Entertainment
WWW,25203020,2520,Consumer Durables & Apparel
WY,60101080,6010,Real Estate
WYND,25301020,2530,Consumer Services
WYNN,25301010,2530,Consumer Services
X,15104050,1510,Materials
XAN,40204010,4020,Diversified Financials
XBIT,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XEC,10102020,1010,Energy
XEL,55101010,5510,Utilities
XELA,45102020,4510,Software & Services
XENT,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XERS,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XFOR,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XGN,35102015,3510,Health Care Equipment & Services
XHR,60101030,6010,Real Estate
XLNX,45301020,4530,Semiconductors & Semiconductor Equipment
XLRN,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XNCR,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XOG,10102020,1010,Energy
XOM,10102010,1010,Energy
XPER,45301010,4530,Semiconductors & Semiconductor Equipment
XPO,20301010,2030,Transportation
XRAY,35101020,3510,Health Care Equipment & Services
XRX,45202030,4520,Technology Hardware & Equipment
XXII,30203010,3020,"Food, Beverage & Tobacco"
XYL,20106020,2010,Capital Goods
Y,40301050,4030,Insurance
YCBD,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
YELP,50203010,5020,Media & Entertainment
YETI,25202010,2520,Consumer Durables & Apparel
YEXT,45103010,4510,Software & Services
YGYI,30302010,3030,Household & Personal Products
YMAB,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
YORW,55104010,5510,Utilities
YRCW,20304020,2030,Transportation
YUM,25301040,2530,Consumer Services
YUMC,25301040,2530,Consumer Services
Z,50203010,5020,Media & Entertainment
ZAGG,25201010,2520,Consumer Durables & Apparel
ZBH,35101010,3510,Health Care Equipment & Services
ZBRA,45203010,4520,Technology Hardware & Equipment
ZEN,45103010,4510,Software & Services
ZEUS,15104050,1510,Materials
ZG,50203010,5020,Media & Entertainment
ZGNX,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZION,40101015,4010,Banks
ZIOP,35201010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZIXI,45103010,4510,Software & Services
ZNGA,50202020,5020,Media & Entertainment
ZS,45103020,4510,Software & Services
ZTS,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZUMZ,25504010,2550,Retailing
ZUO,45103020,4510,Software & Services
ZYNE,35202010,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZYXI,35101010,3510,Health Care Equipment & Services
