ticker,Industry_group_code,Industry_group_name
AMWL,3510,Health Care Equipment & Services
BNL,6010,Real Estate
PTVE,1510,Materials
TSHA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PMVP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ASO,2550,Retailing
PRLD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EAR,3510,Health Care Equipment & Services
CCCC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ALGS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CRSR,4520,Technology Hardware & Equipment
KRON,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STTK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MAX,5020,Media & Entertainment
MCFE,4510,Software & Services
PRAX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ARRY,2010,Capital Goods
MSP,4510,Software & Services
LESL,2550,Retailing
AVIR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GATO,1510,Materials
NGMS,2530,Consumer Services
ALGM,4530,Semiconductors & Semiconductor Equipment
SHC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MRVI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UPST,4020,Diversified Financials
CNXC,4510,Software & Services
OLMA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CERT,3510,Health Care Equipment & Services
SEER,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MASS,4520,Technology Hardware & Equipment
KNTE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AIRC,6010,Real Estate
SBTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WOOF,2550,Retailing
BCAB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SHLS,2010,Capital Goods
CGEM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OCDX,3510,Health Care Equipment & Services
DRVN,2020,Commercial & Professional Services
PLTK,5020,Media & Entertainment
BOLT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ONTF,4510,Software & Services
SGFY,3510,Health Care Equipment & Services
DSP,4510,Software & Services
APR,3510,Health Care Equipment & Services
VOR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CGNT,4510,Software & Services
SANA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VMEO,5020,Media & Entertainment
APT,2010,Capital Goods
SEAC,4510,Software & Services
INDT,6010,Real Estate
CSR,6010,Real Estate
AAIC,4020,Diversified Financials
COFS,4010,Banks
AUD,5020,Media & Entertainment
SAVA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OTRK,3510,Health Care Equipment & Services
BCLI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ABR,4020,Diversified Financials
IBIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WKHS,2510,Automobiles & Components
HYFM,2010,Capital Goods
SPA,2010,Capital Goods
FTEK,2020,Commercial & Professional Services
LMRK,6010,Real Estate
PF,3020,"Food, Beverage & Tobacco"
BRN,1010,Energy
IDXG,3510,Health Care Equipment & Services
TRCB,4010,Banks
SGU,5510,Utilities
LHO,6010,Real Estate
APRI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RAS,6010,Real Estate
PNRA,2530,Consumer Services
GPP,1010,Energy
INFI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MCRN,2010,Capital Goods
AHPI,3510,Health Care Equipment & Services
CRWS,2520,Consumer Durables & Apparel
HVBC,4010,Banks
OREX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CARO,4010,Banks
WFM,3010,Food & Staples Retailing
SACH,4010,Banks
SCSS,2550,Retailing
LMOS,5010,Telecommunication Services
GNCMA,5010,Telecommunication Services
LNCE,3020,"Food, Beverage & Tobacco"
ENLC,1010,Energy
PTHN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PEIX,1010,Energy
GIFI,1010,Energy
XCO,1010,Energy
FRP,5010,Telecommunication Services
IMDZ,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TTOO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MNGA,2020,Commercial & Professional Services
TKAI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BPTH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RSYS,4520,Technology Hardware & Equipment
RARX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SJT,1010,Energy
UTEK,4530,Semiconductors & Semiconductor Equipment
ACXM,4510,Software & Services
RTTR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GNVC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TOWR,2510,Automobiles & Components
HIIQ,4030,Insurance
SONS,4520,Technology Hardware & Equipment
JUNO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BRK.B,4020,Diversified Financials
TPL,4020,Diversified Financials
SPP,1010,Energy
MARA,2020,Commercial & Professional Services
ESP,2010,Capital Goods
CRR,1010,Energy
MCC,4020,Diversified Financials
UTX,2010,Capital Goods
WGL,5510,Utilities
SNFCA,4010,Banks
MTEX,3030,Household & Personal Products
STS,2010,Capital Goods
CUR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PFIE,1010,Energy
PFLT,4020,Diversified Financials
PAGP,1010,Energy
FRAN,2550,Retailing
EPE,1010,Energy
SSI,2550,Retailing
DATA,4510,Software & Services
AETI,2010,Capital Goods
BLMT,4010,Banks
AHP,6010,Real Estate
CELP,2020,Commercial & Professional Services
NTIC,1510,Materials
EDGW,4510,Software & Services
EDR,6010,Real Estate
DKL,1010,Energy
VTL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JEC,2010,Capital Goods
AIQ,3510,Health Care Equipment & Services
HBK,4010,Banks
CERU,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BBOX,4520,Technology Hardware & Equipment
UNXL,4520,Technology Hardware & Equipment
GALE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RNN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CUNB,4010,Banks
DMTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BKJ,4010,Banks
STRT,2510,Automobiles & Components
PIP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RELV,3030,Household & Personal Products
RMP,1010,Energy
UCBA,4010,Banks
TIK,2010,Capital Goods
EBMT,4010,Banks
GBDC,4020,Diversified Financials
KEYW,2010,Capital Goods
IDRA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RXII,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NSH,1010,Energy
NYNY,2530,Consumer Services
UAMY,1510,Materials
JONE,1010,Energy
RVLT,2010,Capital Goods
LARK,4010,Banks
VAL,1510,Materials
VII,4520,Technology Hardware & Equipment
KND,3510,Health Care Equipment & Services
NLNK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
APC,1010,Energy
IPWR,2010,Capital Goods
ITG,4020,Diversified Financials
GLA,4520,Technology Hardware & Equipment
PYDS,4510,Software & Services
DAIO,4520,Technology Hardware & Equipment
HCLP,1010,Energy
ENOC,4510,Software & Services
CUDA,4510,Software & Services
GNCA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BBG,1010,Energy
HCP,6010,Real Estate
PMC,3510,Health Care Equipment & Services
NCS,2010,Capital Goods
TEAR,3510,Health Care Equipment & Services
RBCN,4530,Semiconductors & Semiconductor Equipment
SPN,1010,Energy
EFOI,2010,Capital Goods
NSR,4510,Software & Services
CELG,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NRE,6010,Real Estate
CYTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MBVX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RRTS,2030,Transportation
CLD,1010,Energy
BMRA,3510,Health Care Equipment & Services
VNOM,1010,Energy
CLSD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MBRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PZRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
INPX,4510,Software & Services
HNNA,4020,Diversified Financials
MRDN,2020,Commercial & Professional Services
SHLO,2510,Automobiles & Components
RTNB,2020,Commercial & Professional Services
PES,1010,Energy
BCR,3510,Health Care Equipment & Services
OAKS,4020,Diversified Financials
APU,5510,Utilities
PBHC,4010,Banks
CWBC,4010,Banks
TLLP,1010,Energy
ATNM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STDY,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EVEP,1010,Energy
KODK,4520,Technology Hardware & Equipment
RECN,2020,Commercial & Professional Services
SUNS,4020,Diversified Financials
DMLP,1010,Energy
FMI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JASN,2010,Capital Goods
IMNP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GSVC,4020,Diversified Financials
BIOS,3510,Health Care Equipment & Services
JVA,3020,"Food, Beverage & Tobacco"
CTG,4510,Software & Services
GIGA,4520,Technology Hardware & Equipment
ARC,2020,Commercial & Professional Services
HBP,2010,Capital Goods
BKCC,4020,Diversified Financials
UBNK,4010,Banks
SUN,1010,Energy
ARLP,1010,Energy
UBSH,4010,Banks
LINC,2530,Consumer Services
CPHC,2530,Consumer Services
SNH,6010,Real Estate
WCG,3510,Health Care Equipment & Services
SNC,4030,Insurance
SBY,6010,Real Estate
SPAN,3510,Health Care Equipment & Services
RELL,4520,Technology Hardware & Equipment
DM,1010,Energy
ECT,1010,Energy
PRKR,4520,Technology Hardware & Equipment
SCX,2010,Capital Goods
ISSC,2010,Capital Goods
HSGX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EGN,1010,Energy
FBNK,4010,Banks
TICC,4020,Diversified Financials
IO,1010,Energy
NS,1010,Energy
SYPR,2510,Automobiles & Components
SVVC,4020,Diversified Financials
NWY,2550,Retailing
BGFV,2550,Retailing
RNVA,3510,Health Care Equipment & Services
HLTH,3510,Health Care Equipment & Services
FOGO,2530,Consumer Services
RXDX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
COL,2010,Capital Goods
CVU,2010,Capital Goods
BOFI,4010,Banks
SPEX,2020,Commercial & Professional Services
XCRA,4530,Semiconductors & Semiconductor Equipment
SNHY,2010,Capital Goods
CEQP,1010,Energy
ZOES,2530,Consumer Services
CBIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BSQR,4510,Software & Services
OPTT,2010,Capital Goods
TRK,2530,Consumer Services
FNSR,4520,Technology Hardware & Equipment
GHDX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZFGN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ISNS,4520,Technology Hardware & Equipment
TENX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SGY,1010,Energy
DO,1010,Energy
FORD,2520,Consumer Durables & Apparel
KERX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
INVN,4520,Technology Hardware & Equipment
HTGM,3510,Health Care Equipment & Services
RWC,4520,Technology Hardware & Equipment
BLCM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BAM,4020,Diversified Financials
MON,1510,Materials
UAN,1510,Materials
CVG,4510,Software & Services
CFI,2520,Consumer Durables & Apparel
PULM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LMFA,4020,Diversified Financials
MPSX,1510,Materials
AWRE,4510,Software & Services
JAKK,2520,Consumer Durables & Apparel
APDN,4520,Technology Hardware & Equipment
ABCO,2020,Commercial & Professional Services
PVTB,4010,Banks
ICCC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CBM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RGSE,2010,Capital Goods
MOCO,4520,Technology Hardware & Equipment
ECR,1010,Energy
NVTR,3510,Health Care Equipment & Services
MIND,1010,Energy
DDE,2530,Consumer Services
MIRN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FPH,6010,Real Estate
EMKR,4520,Technology Hardware & Equipment
BIOP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MOG.A,2010,Capital Goods
ADXS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OZRK,4010,Banks
AKER,3510,Health Care Equipment & Services
PLPM,4510,Software & Services
HYH,3510,Health Care Equipment & Services
ZAYO,5010,Telecommunication Services
CVRS,3510,Health Care Equipment & Services
EMCI,4030,Insurance
HSON,2020,Commercial & Professional Services
SIR,6010,Real Estate
TROV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FELP,1010,Energy
XTNT,3510,Health Care Equipment & Services
SVT,2010,Capital Goods
FLL,2530,Consumer Services
LTXB,4010,Banks
OA,2010,Capital Goods
AF,4010,Banks
KINS,4030,Insurance
CACB,4010,Banks
MLNK,4510,Software & Services
UG,3030,Household & Personal Products
IXYS,4530,Semiconductors & Semiconductor Equipment
MTGE,4020,Diversified Financials
DST,4510,Software & Services
PAA,1010,Energy
CLBS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PRSS,2550,Retailing
HH,3510,Health Care Equipment & Services
CHKR,1010,Energy
IDTI,4530,Semiconductors & Semiconductor Equipment
CFNB,4010,Banks
WTW,2530,Consumer Services
GST,1010,Energy
CPSH,4520,Technology Hardware & Equipment
CTRV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LABL,2020,Commercial & Professional Services
GMO,1510,Materials
KLDX,1510,Materials
MXC,1010,Energy
LDR,3510,Health Care Equipment & Services
LMB,2010,Capital Goods
WAAS,5510,Utilities
HSNI,2550,Retailing
MORE,6010,Real Estate
ROKA,3510,Health Care Equipment & Services
TESO,1010,Energy
PJC,4020,Diversified Financials
EYES,3510,Health Care Equipment & Services
SCON,4520,Technology Hardware & Equipment
DEST,2550,Retailing
MRAM,4530,Semiconductors & Semiconductor Equipment
CNXR,3510,Health Care Equipment & Services
GSBD,4020,Diversified Financials
TTNP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BEBE,2550,Retailing
BDR,4520,Technology Hardware & Equipment
OPGN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PFBX,4010,Banks
MPLX,1010,Energy
USG,2010,Capital Goods
OKSB,4010,Banks
AVNW,4520,Technology Hardware & Equipment
WG,1010,Energy
CAVM,4530,Semiconductors & Semiconductor Equipment
IMPV,4510,Software & Services
ISLE,2530,Consumer Services
ESRX,3510,Health Care Equipment & Services
RAI,3020,"Food, Beverage & Tobacco"
CUO,2010,Capital Goods
AUXO,3510,Health Care Equipment & Services
MBTF,4010,Banks
DVD,2530,Consumer Services
HCHC,2010,Capital Goods
SNBC,4010,Banks
SGB,4010,Banks
HGT,1010,Energy
NNVC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ADGE,5510,Utilities
TSLX,4020,Diversified Financials
MTR,1010,Energy
NEWT,4020,Diversified Financials
BRS,1010,Energy
LOXO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PCMI,4520,Technology Hardware & Equipment
TPIV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CRTN,4510,Software & Services
GEMP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ABIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UWN,2530,Consumer Services
ARII,2010,Capital Goods
ETE,1010,Energy
CNNX,1010,Energy
FSAM,4020,Diversified Financials
CUI,4520,Technology Hardware & Equipment
QRHC,2020,Commercial & Professional Services
SCG,5510,Utilities
CLIR,4520,Technology Hardware & Equipment
ROYT,1010,Energy
ENSV,1010,Energy
BRSS,2010,Capital Goods
KMPH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AVHI,2520,Consumer Durables & Apparel
SVU,3010,Food & Staples Retailing
GLBR,4020,Diversified Financials
NMFC,4020,Diversified Financials
HIL,2020,Commercial & Professional Services
ESND,2020,Commercial & Professional Services
THST,3020,"Food, Beverage & Tobacco"
VIRC,2020,Commercial & Professional Services
WSCI,2010,Capital Goods
FRAC,1010,Energy
SAL,4010,Banks
CTRL,4520,Technology Hardware & Equipment
STRP,5010,Telecommunication Services
TNH,1510,Materials
MICT,2010,Capital Goods
APHB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NBY,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SSNI,4510,Software & Services
AQMS,2020,Commercial & Professional Services
BUFF,3020,"Food, Beverage & Tobacco"
TNXP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OCIP,1510,Materials
IDSY,4520,Technology Hardware & Equipment
CFCB,4010,Banks
LPT,6010,Real Estate
CPN,5510,Utilities
EGAS,5510,Utilities
DFT,6010,Real Estate
IEP,2010,Capital Goods
TPVG,4020,Diversified Financials
CTIC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LUK,4020,Diversified Financials
LODE,1510,Materials
LONE,1010,Energy
MSCC,4530,Semiconductors & Semiconductor Equipment
MARPS,1010,Energy
QHC,3510,Health Care Equipment & Services
PPHM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ABDC,4020,Diversified Financials
BPI,2530,Consumer Services
OPXA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PIR,2550,Retailing
URG,1010,Energy
WNR,1010,Energy
ATW,1010,Energy
PANL,2030,Transportation
ITEK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UFAB,2510,Automobiles & Components
WMLP,1010,Energy
GTIM,2530,Consumer Services
TSS,4510,Software & Services
EVA,1010,Energy
KLXI,2010,Capital Goods
ASTC,2010,Capital Goods
MDCO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TCCO,4520,Technology Hardware & Equipment
HCOM,5010,Telecommunication Services
LTEA,3020,"Food, Beverage & Tobacco"
SFLY,2550,Retailing
OMED,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UUU,4520,Technology Hardware & Equipment
FFKT,4010,Banks
ONTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PSTB,4010,Banks
SYMX,1010,Energy
ABCD,2530,Consumer Services
RMCF,3020,"Food, Beverage & Tobacco"
LPCN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FDUS,4020,Diversified Financials
ISR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FSNN,5010,Telecommunication Services
SRLP,1010,Energy
WLB,1010,Energy
HNH,1510,Materials
CBPX,2010,Capital Goods
ERS,2010,Capital Goods
BKEP,1010,Energy
PX,1510,Materials
CHCI,2520,Consumer Durables & Apparel
VSAR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RHT,4510,Software & Services
WPZ,1010,Energy
OMN,1510,Materials
BKFS,4510,Software & Services
SHLX,1010,Energy
APVO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NXEO,2010,Capital Goods
AVXS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MGP,6010,Real Estate
PHH,4010,Banks
MMLP,1010,Energy
MATR,4510,Software & Services
CLMT,1010,Energy
DXTR,3510,Health Care Equipment & Services
CLNS,6010,Real Estate
AAMC,6010,Real Estate
MOC,2020,Commercial & Professional Services
ZAIS,4020,Diversified Financials
AMS,3510,Health Care Equipment & Services
ARRS,4520,Technology Hardware & Equipment
HW,1510,Materials
WSTL,4520,Technology Hardware & Equipment
CRIS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
USEG,1010,Energy
GSAT,5010,Telecommunication Services
CJ,1010,Energy
GTXI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ORM,4020,Diversified Financials
XON,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EEP,1010,Energy
NEWS,4020,Diversified Financials
AOI,3020,"Food, Beverage & Tobacco"
MYCC,2530,Consumer Services
GPT,6010,Real Estate
CRD.A,4030,Insurance
PGEM,2010,Capital Goods
LPTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SUMR,2520,Consumer Durables & Apparel
FRED,2550,Retailing
TWMC,2550,Retailing
SNMX,1510,Materials
UBNT,4520,Technology Hardware & Equipment
GBR,1010,Energy
ZLTQ,3510,Health Care Equipment & Services
AGFS,1510,Materials
DRAD,3510,Health Care Equipment & Services
LGL,4520,Technology Hardware & Equipment
CMFN,4020,Diversified Financials
CARV,4010,Banks
SEV,4530,Semiconductors & Semiconductor Equipment
NTRI,2550,Retailing
SVBI,4010,Banks
EDGE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FCSC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RTEC,4530,Semiconductors & Semiconductor Equipment
BID,2530,Consumer Services
DVMT,4510,Software & Services
CAPN,3510,Health Care Equipment & Services
TORM,1510,Materials
EYEG,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OMEX,2020,Commercial & Professional Services
SSBI,4010,Banks
TEP,1010,Energy
MSL,4010,Banks
MICR,3510,Health Care Equipment & Services
USAT,4520,Technology Hardware & Equipment
LMIA,2010,Capital Goods
ONCE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IDSA,2020,Commercial & Professional Services
CPST,2010,Capital Goods
FMSA,1010,Energy
EQM,1010,Energy
BMS,1510,Materials
DLHC,2020,Commercial & Professional Services
INTX,2020,Commercial & Professional Services
NVLS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CFBI,4010,Banks
CEMI,3510,Health Care Equipment & Services
SGM,4010,Banks
MOSY,4530,Semiconductors & Semiconductor Equipment
NXTD,4510,Software & Services
CRT,1010,Energy
XRM,2010,Capital Goods
SCLN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CYCC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EARN,4020,Diversified Financials
SGMA,4520,Technology Hardware & Equipment
HMNF,4010,Banks
GEL,1010,Energy
CPTA,4020,Diversified Financials
KTCC,4520,Technology Hardware & Equipment
RGLS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TTS,2550,Retailing
OTTW,4010,Banks
RAND,4020,Diversified Financials
GLP,1010,Energy
NYRT,6010,Real Estate
XPLR,4520,Technology Hardware & Equipment
ACFC,4010,Banks
GNBC,4010,Banks
QUIK,4530,Semiconductors & Semiconductor Equipment
QTM,4520,Technology Hardware & Equipment
OBLN,3510,Health Care Equipment & Services
NRP,1010,Energy
RTN,2010,Capital Goods
DIT,2550,Retailing
SKLN,3510,Health Care Equipment & Services
LBY,2520,Consumer Durables & Apparel
NAUH,2530,Consumer Services
BWINB,4030,Insurance
EVBS,4010,Banks
COBZ,4010,Banks
SWFT,2030,Transportation
NCOM,4010,Banks
BSM,1010,Energy
SDR,1010,Energy
AVX,4520,Technology Hardware & Equipment
AET,3510,Health Care Equipment & Services
EVOL,4510,Software & Services
IFMI,4020,Diversified Financials
WRD,1010,Energy
PSEC,4020,Diversified Financials
ORIT,4010,Banks
WAIR,2010,Capital Goods
CTWS,5510,Utilities
DXLG,2550,Retailing
XRDC,4020,Diversified Financials
SRCI,1010,Energy
PIH,4030,Insurance
EFII,4520,Technology Hardware & Equipment
KFFB,4010,Banks
WLKP,1510,Materials
CBG,6010,Real Estate
PFIN,2520,Consumer Durables & Apparel
AZRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AEHR,4530,Semiconductors & Semiconductor Equipment
DCP,1010,Energy
PBT,1010,Energy
VWR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WINT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PCBK,4010,Banks
SCM,4020,Diversified Financials
CVO,2020,Commercial & Professional Services
SBOT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ENTL,3510,Health Care Equipment & Services
TCON,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SPHS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CSBK,4010,Banks
SXE,1010,Energy
BLPH,3510,Health Care Equipment & Services
SSNT,4510,Software & Services
PBNC,4010,Banks
PGLC,1510,Materials
FCCO,4010,Banks
LTBR,2020,Commercial & Professional Services
FNJN,4510,Software & Services
AKS,1510,Materials
BONT,2550,Retailing
TUES,2550,Retailing
HF,6010,Real Estate
PDEX,3510,Health Care Equipment & Services
EEI,2020,Commercial & Professional Services
SNOW,2530,Consumer Services
CCC,1510,Materials
BGC,2010,Capital Goods
BBW,2550,Retailing
ARCW,2010,Capital Goods
AFAM,3510,Health Care Equipment & Services
PQ,1010,Energy
HDSN,2020,Commercial & Professional Services
FVE,3510,Health Care Equipment & Services
ZN,1010,Energy
CRDS,4520,Technology Hardware & Equipment
ALIM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PBFX,1010,Energy
BOLD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ASYS,4530,Semiconductors & Semiconductor Equipment
AIRI,2010,Capital Goods
PLYA,2530,Consumer Services
LTS,4020,Diversified Financials
COGT,2020,Commercial & Professional Services
SOFO,4510,Software & Services
NSM,4010,Banks
BAS,1010,Energy
HWCC,2010,Capital Goods
CVV,4530,Semiconductors & Semiconductor Equipment
OKS,1010,Energy
FTR,5010,Telecommunication Services
SIF,2010,Capital Goods
NIHD,5010,Telecommunication Services
TSO,1010,Energy
FBRC,4020,Diversified Financials
EMES,1010,Energy
ELLI,4510,Software & Services
BOJA,2530,Consumer Services
IVTY,3510,Health Care Equipment & Services
ARKR,2530,Consumer Services
ELGX,3510,Health Care Equipment & Services
CASM,3510,Health Care Equipment & Services
KRP,1010,Energy
RMGN,4520,Technology Hardware & Equipment
JOB,2020,Commercial & Professional Services
GIMO,4510,Software & Services
TST,4020,Diversified Financials
CYTR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AMRK,4020,Diversified Financials
SNAK,3020,"Food, Beverage & Tobacco"
AMTX,1010,Energy
CART,4010,Banks
MVIS,4520,Technology Hardware & Equipment
ATLC,4020,Diversified Financials
STKS,2530,Consumer Services
DAVE,2530,Consumer Services
TLP,1010,Energy
ULBI,2010,Capital Goods
XBIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
JMBA,2530,Consumer Services
JRJR,2550,Retailing
DPLO,3510,Health Care Equipment & Services
HMNY,4510,Software & Services
CZWI,4010,Banks
ALSK,5010,Telecommunication Services
ADMP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WTR,5510,Utilities
NOVN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AXR,2020,Commercial & Professional Services
BSTG,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CSU,3510,Health Care Equipment & Services
RDC,1010,Energy
MRCC,4020,Diversified Financials
INCR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CRAY,4520,Technology Hardware & Equipment
TGC,1010,Energy
LPTH,4520,Technology Hardware & Equipment
GECC,4020,Diversified Financials
MVC,4020,Diversified Financials
JNS,4020,Diversified Financials
HK,1010,Energy
ECYT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ICBK,4010,Banks
BWLD,2530,Consumer Services
CGI,2030,Transportation
SPH,5510,Utilities
ASRV,4010,Banks
TTPH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CINR,1510,Materials
KCAP,4020,Diversified Financials
HRG,3030,Household & Personal Products
WTT,4520,Technology Hardware & Equipment
GNRT,1010,Energy
BDL,2530,Consumer Services
OPHT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OHAI,4020,Diversified Financials
NAKD,2520,Consumer Durables & Apparel
WSTC,2020,Commercial & Professional Services
HCN,6010,Real Estate
GV,2010,Capital Goods
AREX,1010,Energy
NBLX,1010,Energy
CSRA,4510,Software & Services
KONA,2530,Consumer Services
JNP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SBCP,4010,Banks
NANO,4530,Semiconductors & Semiconductor Equipment
KITE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ONS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
3GTHP,3510,Health Care Equipment & Services
TCB,4010,Banks
UBCP,4010,Banks
