symbol,name,mc,gics_subind
LNC,LINCOLN NATIONAL CORP,14525.5150964355,40301020
LMT,LOCKHEED MARTIN CORP,77373.9193684794,20101010
LDL,LYDALL INC,861.600017547607,20106020
ALDX,ALDEYRA THERAPEUTICS INC,66.5802725917702,35201010
ARLP,ALLIANCE RESOURCE PTNRS  -LP,1626.21537735211,10102050
WAL,WESTERN ALLIANCE BANCORP,4798.0281030426,40101015
CCL,CARNIVAL CORP/PLC (USA),44315.0406646729,25301020
UBSH,UNION BANKSHARES CORP,1377.66723999023,40101015
CSLT,CASTLIGHT HEALTH INC,395.313663482666,35103010
PSTG,PURE STORAGE INC,2109.0364012561,45202030
KNX,KNIGHT TRANSPORTATION INC,2576.78795517044,20304020
LXU,LSB INDUSTRIES INC,237.749846749306,15101020
AKBA,AKEBIA THERAPEUTICS INC,558.757372034685,35201010
SGRY,SURGERY PARTNERS INC,1063.45541245853,35102020
VCEL,VERICEL CORP,85.0823943401338,35201010
BMRN,BIOMARIN PHARMACEUTICAL INC,15595.6431443392,35201010
LINC,LINCOLN EDUCATIONAL SERVICES,73.7635517120361,25302010
MRK,MERCK & CO,175086.441015359,35202010
SCWX,SECUREWORKS CORP,840.30342432129,45103020
NX,QUANEX BUILDING PRODUCTS,667.854074697316,20102010
MCK,MCKESSON CORP,29985.2805175781,35102010
KURA,KURA ONCOLOGY INC,177.034188710022,35201010
LAUR,LAUREATE EDUCATION INC,2023.31403758057,25302010
CPHC,CANTERBURY PARK HOLDING CORP,45.4125,25301010
SNH,SENIOR HOUSING PPTYS TRUST,5047.82018661499,60101050
IRBT,IROBOT CORP,2513.47031697171,25201040
WCG,WELLCARE HEALTH PLANS INC,7508.74626008606,35102030
SNC,STATE NATIONAL COS INC,644.791124797821,40301040
MXIM,MAXIM INTEGRATED PRODUCTS,13131.0146184474,45301020
TRUE,TRUECAR INC,1562.78648797463,45101010
MDCA,MDC PARTNERS INC,453.77631187439,25401010
BXP,BOSTON PROPERTIES INC,18503.4461237056,60101040
CHTR,CHARTER COMMUNICATIONS INC,84509.8836928122,25401025
XEL,XCEL ENERGY INC,23174.3030100861,55101010
SBY,SILVER BAY REALTY TRUST CORP,NULL,60101060
CSCO,CISCO SYSTEMS INC,157119.655797958,45201020
SJI,SOUTH JERSEY INDUSTRIES INC,2757.92901434326,55102010
SPAN,SPAN-AMERICA MEDICAL SYS INC,79.7310808410644,35101020
RELL,RICHARDSON ELECTRONICS LTD,76.9655069219971,45203030
DM,DOMINION MIDSTREAM PARTNERS,2912.16753281481,10102040
THG,HANOVER INSURANCE GROUP INC,3514.07390899658,40301040
PFBC,PREFERRED BANK LOS ANGELES,711.44068926239,40101015
ECT,ECA MARCELLUS TRUST I,35.2099990844727,10102020
PRKR,PARKERVISION INC,36.1037168999519,45201020
RH,RH,2332.94780985801,25504060
ACLS,AXCELIS TECHNOLOGIES INC,640.393279359818,45301010
WLL,WHITING PETROLEUM CORP,3017.65104165697,10102020
AXP,AMERICAN EXPRESS CO,68360.0975418091,40202010
ESTE,EARTHSTONE ENERGY INC,290.117734411724,10102020
CRL,CHARLES RIVER LABS INTL INC,4258.56892263031,35203010
WD,WALKER & DUNLOP INC,1399.41746807098,40102010
BOH,BANK OF HAWAII CORP,3338.53643737793,40101015
SCX,STARRETT (L.S.) CO  -CL A,67.3618797642898,20106020
SYNL,SYNALLOY CORP,99.3702012198219,15104050
ISSC,INNOVATIVE SOLTNS & SUPP INC,57.9018015281263,20101010
NRG,NRG ENERGY INC,4817.06822477403,55105010
MRLN,MARLIN BUSINESS SERVICES INC,312.943191216278,40201040
ESRT,EMPIRE STATE REALTY TR INC,3251.9405307218,60101010
SHW,SHERWIN-WILLIAMS CO,30845.8562736816,15101050
HSGX,HISTOGENICS CORP,37.6835382746503,35201010
BA,BOEING CO,107467.497102539,20101010
TER,TERADYNE INC,6917.99708837952,45301010
REG,REGENCY CENTERS CORP,10224.3550663753,60101070
HTH,HILLTOP HOLDINGS INC,2470.99983006287,40101015
EGN,ENERGEN CORP,5492.07937590408,10102020
NEU,NEWMARKET CORP,5431.81873633256,15101050
IIIN,INSTEEL INDUSTRIES,603.853483537674,20102010
AMWD,AMERICAN WOODMARK CORP,1432.52082490921,20102010
MFNC,MACKINAC FINANCIAL CORP,86.5568803548813,40101015
FBNK,FIRST CONNECTICUT BANCORP,371.189405755997,40101015
CTL,CENTURYLINK INC,13496.0979133369,50101020
APLE,APPLE HOSPITALITY REIT INC,4168.80439097213,60101030
GNL,GLOBAL NET LEASE INC,1476.47857241998,60101010
LNG,CHENIERE ENERGY INC,11588.1084848938,10102040
TICC,TICC CAPITAL CORP,366.53338094947,40203010
CVX,CHEVRON CORP,199250.531263629,10102010
CL,COLGATE-PALMOLIVE CO,65301.8404245889,30301010
VMI,VALMONT INDUSTRIES INC,3309.44461129489,20103010
UFCS,UNITED FIRE GROUP INC,1094.26756773376,40301040
IO,ION GEOPHYSICAL CORP,51.0480961554813,10101020
IRM,IRON MOUNTAIN INC,9352.14858915552,60101080
NS,NUSTAR ENERGY LP,3598.25435598755,10102030
GSIT,GSI TECHNOLOGY INC,158.400804271698,45301020
CTT,CATCHMARK TIMBER TRUST,446.047019901962,60101080
TAST,CARROLS RESTAURANT GROUP INC,444.38621719537,25301040
DG,DOLLAR GENERAL CORP,19575.8292035193,25503020
DOW,DOW CHEMICAL,74010.755364446,15101020
ASB,ASSOCIATED BANC-CORP,3689.616,40101015
FATE,FATE THERAPEUTICS INC,158.567437713515,35201010
SYPR,SYPRIS SOLUTIONS INC,30.6762165643172,25101010
SVVC,FIRSTHAND TECHNOLOGY VALU FD,61.4543734016418,40203010
DE,DEERE & CO,35860.9610364689,20106015
NWY,NEW YORK & CO INC,93.3321483787058,25504010
VIVO,MERIDIAN BIOSCIENCE INC,592.943730965118,35101020
DRH,DIAMONDROCK HOSPITALITY CO,2198.92199969507,60101030
CLGX,CORELOGIC INC,3486.75595140838,45102020
USPH,U S PHYSICAL THERAPY INC,779.384335756302,35102020
BGFV,BIG 5 SPORTING GOODS CORP,293.538241863251,25504040
INBK,FIRST INTERNET BANCORP,174.79619752121,40101015
RNVA,RENNOVA HEALTH INC,1.84843545074046,35103010
WSO,WATSCO INC,4912.6153837255,20107010
WSM,WILLIAMS-SONOMA INC,4341.7989548645,25504060
HLTH,NOBILIS HEALTH CORP,105.036762566686,35102015
FOGO,FOGO DE CHAO INC,393.567716844036,25301040
HUBB,HUBBELL INC,6145.69988250732,20104010
RXDX,IGNYTA INC,315.86755711303,35201010
HSII,HEIDRICK & STRUGGLES INTL,403.672414793473,20202010
COL,ROCKWELL COLLINS INC,13388.9600889587,20101010
IDA,IDACORP INC,4198.57810462189,55101010
CVU,CPI AEROSTRUCTURES INC,63.4832594266663,20101010
BOFI,BOFI HOLDING INC,1452.26489032745,40102010
VHI,VALHI INC,1156.53199932509,15101050
BURL,BURLINGTON STORES INC,6537.33322857774,25504010
SPEX,SPHERIX INC,5.38888402751689,20202020
TLRD,TAILORED BRANDS INC,519.725235645572,25504010
CNC,CENTENE CORP,13027.1334931564,35102030
KR,KROGER CO,26879.1601409912,30101030
XCRA,XCERRA CORP,523.781944630864,45301010
GRUB,GRUBHUB INC,3787.42967775231,45101010
AGTC,APPLIED GENETIC TECHNOLOGIES,92.1926965640068,35201010
AXE,ANIXTER INTL INC,2549.96123214962,45203030
CNMD,CONMED CORP,1385.43189062766,35101010
SNHY,SUN HYDRAULICS CORP,1100.94747639407,20106020
CEQP,CRESTWOOD EQUITY PARTNERS LP,1690.44149175369,10102040
FOR,FORESTAR GROUP INC,589.358866805458,60102030
LB,L BRANDS INC,14211.3396072388,25504010
SERV,SERVICEMASTER GLOBAL HLDGS,4891.8285936024,25302020
ZOES,ZOE'S KITCHEN INC,347.953190836703,25301040
CBIO,CATALYST BIOSCIENCES INC,3.74014981269875,35201010
SRPT,SAREPTA THERAPEUTICS INC,1969.07116072702,35201010
BLK,BLACKROCK INC,62855.6520217168,40203010
CIR,CIRCOR INTL INC,1020.61295416101,20106020
BSQR,BSQUARE CORP,60.3298119676037,45103010
EGAN,EGAIN CORP,40.6574993133545,45101010
OPTT,OCEAN POWER TECHNOLOGIES INC,8.58609145768747,20104020
LNTH,LANTHEUS HOLDINGS INC,585.825943961638,35101020
AKTS,AKOUSTIS TECHNOLOGIES INC,180.872447294918,45203015
SELB,SELECTA BIOSCIENCES INC,260.475542886643,35201010
TRK,SPEEDWAY MOTORSPORTS INC,698.122032165527,25301030
QADA,QAD INC,571.46204508435,45103010
XOXO,XO GROUP INC,449.836604426033,45101010
MYRG,MYR GROUP INC,464.787676644984,20103010
UCTT,ULTRA CLEAN HOLDINGS INC,717.076068634124,45301010
NCR,NCR CORP,4684.38006698608,45202030
MRNS,MARINUS PHARMACEUTICALS INC,27.1866657822106,35202010
ATKR,ATKORE INTL GROUP INC,1373.13518717794,20104010
FNSR,FINISAR CORP,2568.32810033574,45201020
GHDX,GENOMIC HEALTH INC,995.76450205085,35201010
NTRS,NORTHERN TRUST CORP,19914.2890224908,40203010
TERP,TERRAFORM POWER INC,1706.68639623298,55105020
ZFGN,ZAFGEN INC,110.770418996948,35201010
PPG,PPG INDUSTRIES INC,27000.5878566303,15101050
DVN,DEVON ENERGY CORP,19409.4008026123,10102020
AA,ALCOA CORP,5880.94634706422,15104010
RCKY,ROCKY BRANDS INC,102.609488856405,25203020
ISNS,IMAGE SENSING SYSTEMS INC,18.0179991722107,45203010
BHB,BAR HARBOR BANKSHARES,454.780591783524,40101015
PG,PROCTER & GAMBLE CO,229101.167327881,30301010
VSLR,VIVINT SOLAR INC,320.444213723946,55105020
TENX,TENAX THERAPEUTICS INC,13.7003447271314,35201010
SPAR,SPARTAN MOTORS INC,302.057822846604,25101010
SJW,SJW GROUP,973.087555023193,55104010
SPWH,SPORTSMANS WAREHOUSE HLDGS,199.932375569706,25504040
UPLD,UPLAND SOFTWARE INC,401.495614155432,45103010
SGY,STONE ENERGY CORP,NULL,10102020
ERIE,ERIE INDEMNITY CO  -CL A,5361.92199101247,40301040
DO,DIAMOND OFFSHRE DRILLING INC,1820.38686745329,10101010
PGNX,PROGENICS PHARMACEUTICAL INC,502.810978359223,35201010
HTBK,HERITAGE COMMERCE CORP,521.671332607269,40101015
CAMP,CALAMP CORP,653.958341979218,45201020
PEBO,PEOPLES BANCORP INC/OH,565.118372505188,40101015
FORD,FORWARD INDUSTRIES INC,9.39548897070472,25203010
KERX,KERYX BIOPHARMACEUTICALS INC,676.243840036459,35201010
BLMN,BLOOMIN' BRANDS INC,2089.47862563786,25301040
SYK,STRYKER CORP,50430.1586303711,35101010
INDB,INDEPENDENT BANK CORP/MA,1679.61865872955,40101015
INVN,INVENSENSE INC,NULL,45203015
LCI,LANNETT CO INC,732.005489111652,35202010
HTGM,HTG MOLECULAR DIAGNOSTICS,30.4047225808281,35103010
ATSG,AIR TRANSPORT SERVICES GROUP,1369.96627807617,20301010
RWC,RELM WIRELESS CORP,63.8012269735336,45201020
BLCM,BELLICUM PHARMACEUTICALS INC,406.860521522158,35201010
BAM,BROOKFIELD ASSET MANAGEMENT,35255.8512541987,40203010
PJT,PJT PARTNERS INC,722.620358742934,40203020
SMED,SHARPS COMPLIANCE CORP,66.7456914906434,35102015
FOLD,AMICUS THERAPEUTICS INC,1105.50052028743,35201010
WU,WESTERN UNION CO,8897.20018005371,45102020
ATO,ATMOS ENERGY CORP,8459.97942425537,55102010
BOOM,DMC GLOBAL INC,192.155507988846,20106020
LCUT,LIFETIME BRANDS INC,275.406063529301,25201050
AES,AES CORP,7380.01619021874,55105010
MON,MONSANTO CO,50798.3681238201,15101030
MEIP,MEI PHARMA INC,60.306785362638,35201010
UAN,CVR PARTNERS LP,539.226947009956,15101030
AL,AIR LEASE CORP,3752.06463376677,20107010
MODN,MODEL N INC,357.057989961624,45103010
CHD,CHURCH & DWIGHT INC,12514.1689049974,30301010
UBSI,UNITED BANKSHARES INC/WV,3108.0832380867,40101015
NODK,NI HOLDINGS INC,368.02920543747,40301040
CVG,CONVERGYS CORP,2250.87197068024,45102020
PKI,PERKINELMER INC,6773.90599474197,35203010
EV,EATON VANCE CORP,5082.07365598367,40203010
BIG,BIG LOTS INC,2056.71573155548,25503020
TECD,TECH DATA CORP,3219.00667036761,45203030
THFF,FIRST FINANCIAL CORP/IN,558.025618652344,40101015
USFD,US FOODS HOLDING CORP,6353.41135207459,30101020
OFC,CORPORATE OFFICE PROPERT,3304.72509002686,60101040
EXAS,EXACT SCIENCES CORP,3450.46590658414,35201010
BGS,B&G FOODS INC,2625.723,30202030
CFI,CULP INC,387.922486782074,25203030
COMM,COMMSCOPE HOLDING CO INC,7156.32585268118,45201020
PULM,PULMATRIX INC,51.361057286972,35202010
ODFL,OLD DOMINION FREIGHT,7024.42300246144,20304020
OCFC,OCEANFIRST FINANCIAL CORP,873.308487615585,40102010
NVDA,NVIDIA CORP,77845.954284668,45301020
EWBC,EAST WEST BANCORP INC,7811.0602959137,40101015
LMFA,LM FUNDING AMERICA INC,14.8833294148397,40201040
MPSX,MULTI PACKAGING SOLUTNS INTL,1397.00626554972,15103020
DCOM,DIME COMMUNITY BANCSHARES,745.744664331436,40102010
FUEL,ROCKET FUEL INC,135.368220089644,45101010
ESS,ESSEX PROPERTY TRUST,16777.9288528785,60101060
AWRE,AWARE INC,101.544889720689,45103010
TAP,MOLSON COORS BREWING CO,19919.5555596008,30201010
WDC,WESTERN DIGITAL CORP,25058.0101776123,45202030
HASI,HANNON ARMSTRONG SUST INFR,1089.71368695609,40204010
TVTY,TIVITY HEALTH INC,1263.84202480316,35102015
ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,5175.72245186113,45203010
WTTR,SELECT ENERGY SERVICES INC,1055.91776275635,10101020
JAKK,JAKKS PACIFIC INC,102.11757804952,25202010
ACRE,ARES COMMERCIAL REAL ESTATE,368.56689566382,40204010
PPC,PILGRIM'S PRIDE CORP,5947.66025577515,30202030
APDN,APPLIED DNA SCIENCES INC,40.8447934936771,45203010
ABCO,ADVISORY BOARD CO,2084.18374574103,20202020
MTSI,M/ACOM TECHNOLOGY SOLUTIONS,3537.07238530548,45301020
SAFM,SANDERSON FARMS INC,2653.07461900637,30202030
LADR,LADDER CAPITAL CORP,1529.19962043932,40204010
PVTB,PRIVATEBANCORP INC,4763.82862231445,40101015
ICCC,IMMUCELL CORP,29.5266964633392,35201010
KRNY,KEARNY FINANCIAL CORP,1179.36633190727,40102010
ALSN,ALLISON TRANSMISSION HLDGS,5595.24265411834,20106010
CNO,CNO FINANCIAL GROUP INC,3466.17445495605,40301020
HWKN,HAWKINS INC,515.851265364327,15101010
MMI,MARCUS & MILLICHAP INC,894.687305450439,60102040
STLD,STEEL DYNAMICS INC,8197.87008490646,15104050
TRNC,TRONC INC,365.842646670913,25401040
XRAY,DENTSPLY SIRONA INC,14175.6335885773,35101020
CBM,CAMBREX CORP,1676.57937240601,35203010
MTX,MINERALS TECHNOLOGIES INC,2492.87737815472,15101050
EVRI,EVERI HOLDINGS INC,441.514596808338,45102020
RGSE,REAL GOODS SOLAR INC,8.15419195826706,20104010
TCO,TAUBMAN CENTERS INC,3588.32900795715,60101070
CPS,COOPER-STANDARD HOLDINGS INC,1914.89672554222,25101010
MOCO,MOCON INC,175.720542067245,45203010
ECR,ECLIPSE RESOURCES CORP,635.207712762989,10102020
NVTR,NUVECTRA CORP,95.6664640903473,35101010
MIND,MITCHAM INDUSTRIES INC,49.0853999277115,10101020
DDE,DOVER DOWNS GAMING & ENTMT,37.1309455926544,25301010
CTSO,CYTOSORBENTS CORP,103.488965330664,35101010
MIRN,MIRNA THERAPEUTICS INC,29.1993647371128,35201010
AFI,ARMSTRONG FLOORING INC,537.679643530209,20102010
FPH,NULL,1780.12974410248,60102010
EMKR,EMCORE CORP,274.976746559143,45201020
BIOP,BIOPTIX INC,19.638336414529,35201010
GLDD,GREAT LAKES DREDGE & DOCK CP,275.723997116089,20103010
DLTR,DOLLAR TREE INC,18654.779083252,25503020
MOG.A,MOOG INC  -CL A,2364.89409543778,20101010
HAFC,HANMI FINANCIAL CORP,895.666437643051,40101015
ADXS,ADVAXIS INC,340.381285908006,35201010
NEM,NEWMONT MINING CORP,17761.9919622841,15104030
NC,NACCO INDUSTRIES  -CL A,443.856579453255,25201040
EIGR,EIGER BIOPHARMACEUTICALS INC,58.9875641092358,35201010
CXW,CORECIVIC INC,3629.2607001297,60101080
OZRK,BANK OF THE OZARKS INC,5643.51127738953,40101015
AKER,AKERS BIOSCIENCES INC,13.2806253433228,35101010
PLPM,PLANET PAYMENT INC,189.347204149393,45102020
PKE,PARK ELECTROCHEMICAL CORP,330.634521329448,45203020
NTN,NTN BUZZTIME INC,17.3879997730255,25401030
HYH,HALYARD HEALTH INC,1677.29293604387,35101020
BMRC,BANK OF MARIN BANCORP,375.335395309448,40101015
HLIT,HARMONIC INC,398.489826487923,45201020
MFA,MFA FINANCIAL INC,3027.29023931667,40204010
ZAYO,ZAYO GROUP HOLDINGS INC,7726.44441591372,50101010
CVRS,CORINDUS VASCULAR ROBOTICS,203.918206165154,35101010
ARCB,ARCBEST CORP,456.173394296478,20304020
NBN,NORTHEAST BANCORP/ME,167.485,40101015
RESI,ALTISOURCE RESIDENTIAL CORP,765.446971803238,40204010
EMCI,EMC INSURANCE GROUP INC,560.179282178879,40301040
TRMB,TRIMBLE INC,8676.80982421874,45203020
MOFG,MIDWESTONE FINANCIAL GROUP,412.500420074463,40101015
FGBI,FIRST GUARANTY BANCSHARES,201.029780580521,40101015
CCMP,CABOT MICROELECTRONICS CORP,1889.93197045533,45301010
HSON,HUDSON GLOBAL INC,46.0367206013489,20202010
RGCO,RGC RESOURCES INC,177.192004394531,55102010
ROL,ROLLINS INC,8899.12680022919,20201050
SNR,NEW SENIOR INVESTMENT GROUP,806.626756243524,60101050
SIR,SELECT INCOME REIT,2164.15456346731,60101010
CTS,CTS CORP,678.367344150269,45203020
SUI,SUN COMMUNITIES INC,6285.51206720795,60101060
VRSN,VERISIGN INC,9018.19816617738,45101010
TROV,TROVAGENE INC,23.8421027270236,35201010
LKQ,LKQ CORP,9516.71969658823,25501010
SEB,SEABOARD CORP,4455.12497410076,30202030
RVSB,RIVERVIEW BANCORP INC,148.572597853184,40102010
SXI,STANDEX INTERNATIONAL CORP,1082.7420372963,20106020
FNWB,FIRST NORTHWEST BANCRP,182.720924016952,40101015
AEL,AMERICAN EQTY INVT LIFE HLDG,2165.25535704803,40301020
FELP,FORESIGHT ENERGY LP,696.405590689086,10102050
XTNT,XTANT MEDICAL HOLDINGS INC,8.36239940570715,35101020
SVT,SERVOTRONICS INC,22.66656935215,20104010
IIPR,INNOVATIVE INDUSTRIAL PPTYS,62.1203684353759,60101020
FLL,FULL HOUSE RESORTS INC,53.7326531539002,25301010
RTIX,RTI SURGICAL INC,276.101450920105,35101020
LTXB,LEGACY TEX FINANCIAL GRP INC,1662.80472872925,40101015
BMY,BRISTOL-MYERS SQUIBB CO,88575.657989502,35202010
OA,ORBITAL ATK INC,5538.29736947632,20101010
UFPI,UNIVERSAL FOREST PRODS INC,1840.46895422196,20102010
AF,ASTORIA FINANCIAL CORP,1907.45625,40102010
ORBC,ORBCOMM INC,687.991799799274,50101010
KINS,KINGSTONE COS INC,118.433898488998,40301040
CACB,CASCADE BANCORP,553.669397455216,40101015
MLNK,MODUSLINK GLOBAL SOLUTIONS,84.9961489233101,45102020
MCHX,MARCHEX INC,127.080443757513,45101010
STZ,CONSTELLATION BRANDS,35190.730390884,30201020
UG,UNITED-GUARDIAN INC,65.9284911753921,30302010
UVV,UNIVERSAL CORP/VA,1753.80610850675,30203010
GKOS,GLAUKOS CORP,1278.30118586426,35101010
IXYS,IXYS CORP,462.907607994923,45301020
CMC,COMMERCIAL METALS,2044.65306842365,15104050
DY,DYCOM INDUSTRIES INC,3351.00591246886,20103010
EMR,EMERSON ELECTRIC CO,37664.0438845677,20104010
TROW,PRICE (T. ROWE) GROUP,16818.2339961914,40203010
ARRY,ARRAY BIOPHARMA INC,1382.96191257756,35201010
MTGE,MTGE INVESTMENT CORP,812.914505958557,40204010
CR,CRANE CO,4526.15352596283,20106020
DST,DST SYSTEMS INC,3709.44006729126,45102020
WWD,WOODWARD INC,4064.17182968353,20106020
FNCX,FUNCTION(X) INC,2.1217591342634,45101010
FRBK,REPUBLIC FIRST BANCORP INC,523.360389149666,40101015
NWSA,NEWS CORP,7387.87297254137,25401040
REI,RING ENERGY INC,647.356149861618,10102020
HLNE,HAMILTON LANE INC,856.914281204224,40203010
PAA,PLAINS ALL AMER PIPELNE  -LP,19691.0827393612,10102040
CLBS,CALADRIUS BIOSCIENCES INC,42.0388620980884,35201010
FCNCA,FIRST CITIZENS BANCSH  -CL A,4030.19578796387,40101015
LAMR,LAMAR ADVERTISING CO  -CL A,6840.05634134577,60101080
ENPH,ENPHASE ENERGY INC,58.908924762989,20104010
UNM,UNUM GROUP,10328.1053169823,40301020
PBH,PRESTIGE BRANDS HOLDINGS,2609.62242559204,35202010
CHUY,CHUY'S HOLDINGS INC,497.558618942283,25301040
TSC,TRISTATE CAPITAL HLDGS INC,696.751,40101015
JNCE,JOUNCE THERAPEUTICS INC,751.316233788682,35201010
PRSS,CAFEPRESS INC,43.513920560913,25502020
STRL,STERLING CONSTRUCTION CO INC,259.022182815628,20103010
HH,HOOPER HOLMES INC,NULL,35102015
VRNS,VARONIS SYSTEMS INC,968.490486595474,45103020
HNRG,HALLADOR ENERGY CO,219.126845185661,10102050
BJRI,BJ'S RESTAURANTS INC,969.661439092255,25301040
ZAGG,ZAGG INC,226.629911414719,25201010
CHKR,CHESAPEAKE GRANITE WASH TR,121.549995541573,10102020
IDTI,INTEGRATED DEVICE TECH INC,3074.11299810768,45301020
TILE,INTERFACE INC,1221.61896061567,20201060
CFNB,CALIF FIRST NATIONAL BANCORP,175.531007843018,40101015
DENN,DENNYS CORP,803.556979803048,25301040
OHI,OMEGA HEALTHCARE INVS INC,6573.78503299545,60101050
WTW,WEIGHT WATCHERS INTL INC,1516.26954642334,25302020
WEX,WEX INC,4215.68441505005,45102020
CERN,CERNER CORP,21083.100889785,35103010
GPK,GRAPHIC PACKAGING HOLDING CO,4168.08464849665,15103020
AAP,ADVANCE AUTO PARTS INC,10952.4636664636,25504050
SAIC,SCIENCE APPLICATIONS INTL CP,3173.71987915039,45102010
GST,GASTAR EXPLORATION INC,210.346940335523,10102020
CPSH,CPS TECHNOLOGIES CORP,15.315989625816,45203015
RUBI,RUBICON PROJECT INC,248.725943497715,45103020
CTRV,CONTRAVIR PHARMACEUTICALS,39.5558930873676,35202010
LABL,MULTI-COLOR CORP,1332.72425185394,20201010
QUMU,QUMU CORP,25.6241437026586,45101010
CERS,CERUS CORP,322.208959966814,35101020
GMO,GENERAL MOLY INC,34.1952380876201,15104020
KLDX,KLONDEX MINES LTD,595.770186477297,15104030
ZGNX,ZOGENIX INC,339.938091504479,35202010
MXC,MEXCO ENERGY CORP,8.09692625131561,10102020
LDR,LANDAUER INC,527.052067329216,35102015
LMB,LIMBACH HOLDINGS INC,95.5814697937781,20103010
WAAS,AQUAVENTURE HOLDINGS LTD,457.831818537903,55104010
HSNI,HSN INC,1765.00758657388,25502020
NUVA,NUVASIVE INC,3568.54129861016,35101010
TRUP,TRUPANION INC,507.367558473488,40301020
MORE,MONOGRAM RESIDENTIAL TRUST,1622.88824038493,60101060
HGV,HILTON GRAND VACATIONS,3520.83073079007,25301020
EVBN,EVANS BANCORP INC,192.703803634644,40101015
NSSC,NAPCO SECURITY TECH INC,168.659701663082,45203010
ROKA,ROKA BIOSCIENCE INC,15.0232200622559,35101010
NBL,NOBLE ENERGY INC,13363.1997013092,10102020
TESO,TESCO CORP,233.44,10101020
NH,NANTHEALTH INC,389.205035096482,35103010
PAR,PAR TECHNOLOGY CORP,128.964922554793,45203010
ATLO,AMES NATIONAL CORP,288.641,40101015
EXC,EXELON CORP,32487.4844557343,55101010
PJC,PIPER JAFFRAY COS,733.851565986435,40203020
EYES,SECOND SIGHT MEDICAL PRODS,65.3845594283962,35101010
SCON,SUPERCONDUCTOR TECHNOLOGIES,19.4873115259958,45203015
DEST,DESTINATION MATERNITY CORP,49.8770938485859,25504010
DKS,DICKS SPORTING GOODS INC,4566.58965494949,25504040
AGX,ARGAN INC,1042.65686000223,20103010
MRAM,EVERSPIN TECHNOLOGIES INC,123.126780176231,45301020
TCBK,TRICO BANCSHARES,801.469940940857,40101015
TUSK,MAMMOTH ENERGY SERVICES INC,709.124994277954,10101020
ARW,ARROW ELECTRONICS INC,6490.95415079803,45203030
POOL,POOL CORP,4874.29180233111,25501010
ATEC,ALPHATEC HOLDINGS INC,21.7159996032715,35101010
CNXR,CONNECTURE INC,18.5226347642762,35103010
ONDK,ON DECK CAPITAL INC,244.936363426175,40201040
HDP,HORTONWORKS INC,793.188974206725,45101010
GSBD,GOLDMAN SACHS BDC INC,838.542557228088,40203010
CATY,CATHAY GENERAL BANCORP,2905.15692178345,40101015
AMSWA,AMERICAN SOFTWARE  -CL A,308.198456133441,45103010
SCI,SERVICE CORP INTERNATIONAL,5946.73634036258,25302020
PIRS,PIERIS PHARMACEUTICALS INC,173.957672612807,35201010
TTNP,TITAN PHARMACEUTICALS INC,51.9491619684095,35202010
AI,ARLINGTON ASSET INVESTMENT,333.14593777747,40203010
BEBE,BEBE STORES INC,28.7997968724233,25504010
CVLT,COMMVAULT SYSTEMS INC,2464.88010406494,45103020
