gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,revt,cik,costat,ggroup,gind,gsector,gsubind,naics,sic
033759,20211231,2021,INDL,C,D,STD,TENB,TENABLE HOLDINGS INC,USD,541.1300,0001660280,A,4510,451030,45,45103020,519130,7370
033766,20211231,2021,INDL,C,D,STD,ARLO,ARLO TECHNOLOGIES INC,USD,435.1370,0001736946,A,4520,452030,45,45203010,334290,3669
033779,20211231,2021,INDL,C,D,STD,ESTA,ESTABLISHMNT LBS HLDNG,USD,126.6820,0001688757,A,3510,351010,35,35101020,339113,3842
033951,20211231,2021,INDL,C,D,STD,FTDR,FRONTDOOR INC,USD,1602.0000,0001727263,A,2530,253020,25,25302020,236118,1520
033962,20210930,2021,INDL,C,D,STD,MESA,MESA AIR GROUP,USD,503.5910,0000810332,A,2030,203020,20,20302010,481111,4512
034048,20211231,2021,INDL,C,D,STD,LTHM,LIVENT CORP,USD,420.4000,0001742924,A,1510,151010,15,15101050,325180,2810
034051,20211231,2021,INDL,C,D,STD,GTX,GARRETT MOTION INC,USD,3633.0000,0001735707,A,2510,251010,25,25101010,336310,3714
034053,20211231,2021,INDL,C,D,STD,REZI,RESIDEO TECHNOLOGIES,USD,5846.0000,0001740332,A,2010,201020,20,20102010,423690,5065
034076,20211231,2021,INDL,C,D,STD,EB,EVENTBRITE INC,USD,187.1340,0001475115,A,5020,502030,50,50203010,519130,7370
034077,20211231,2021,INDL,C,D,STD,ARVN,ARVINAS INC,USD,46.7000,0001655759,A,3520,352020,35,35202010,325414,2836
034101,20211231,2021,INDL,C,D,STD,UPWK,UPWORK INC,USD,502.7970,0001627475,A,2020,202020,20,20202010,519130,7370
034102,20211231,2021,INDL,C,D,STD,GH,GUARDANT HEALTH INC,USD,373.6530,0001576280,A,3510,351020,35,35102015,325413,2835
034135,20211231,2021,INDL,C,D,STD,YMAB,Y MABS THERAPEUTICS INC,USD,34.8970,0001722964,A,3520,352010,35,35201010,325414,2836
034140,20211231,2021,INDL,C,D,STD,MNTV,MOMENTIVE GLOBAL INC,USD,443.7860,0001739936,A,4510,451030,45,45103010,518210,7370
034189,20211231,2021,FS,C,D,STD,CBNK,CAPITAL BANCORP INC,USD,173.8790,0001419536,A,4010,401010,40,40101015,522110,6020
034189,20211231,2021,INDL,C,D,STD,CBNK,CAPITAL BANCORP INC,USD,173.8790,0001419536,A,4010,401010,40,40101015,522110,6020
034193,20211231,2021,INDL,C,D,STD,SIBN,SI-BONE INC,USD,90.1520,0001459839,A,3510,351010,35,35101010,339113,3842
034241,20210930,2021,INDL,C,D,STD,TWST,TWIST BIOSCIENCE CORP,USD,132.3330,0001581280,A,3520,352010,35,35201010,325414,2836
034243,20210430,2020,INDL,C,D,STD,ESTC,ELASTIC NV,USD,608.4890,0001707753,A,4510,451030,45,45103010,511210,7372
034330,20211231,2021,INDL,C,D,STD,AMK,ASSETMARK FIN HOLDINGS INC,USD,530.1620,0001591587,A,4020,402030,40,40203010,519130,7370
034342,20211231,2021,INDL,C,D,STD,AXNX,AXONICS INC,USD,180.2900,0001603756,A,3510,351010,35,35101010,334510,3845
034410,20211231,2021,INDL,C,D,STD,MRNA,MODERNA INC,USD,18471.0000,0001682852,A,3520,352010,35,35201010,325414,2836
034443,20211231,2021,INDL,C,D,STD,DOW,DOW INC,USD,54968.0000,0001751788,A,1510,151010,15,15101010,325211,2821
034447,20211231,2021,INDL,C,D,STD,BYND,BEYOND MEAT INC,USD,464.7000,0001655210,A,3020,302020,30,30202030,3114,2030
034562,20211231,2021,INDL,C,D,STD,ORGO,ORGANOGENESIS HOLDINGS INC,USD,468.0590,0001661181,A,3520,352010,35,35201010,325414,2836
034636,20210630,2021,INDL,C,D,STD,FOXA,FOX CORP,USD,12909.0000,0001754301,A,5020,502010,50,50201020,515120,4833
034765,20211231,2021,INDL,C,D,STD,CVET,COVETRUS INC,USD,4575.0000,0001752836,A,3510,351020,35,35102010,446110,5912
034873,20211231,2021,INDL,C,D,STD,LYFT,LYFT INC,USD,3208.3230,0001759509,A,2030,203040,20,20304020,485310,4100
034939,20210630,2021,FS,C,D,STD,PBFS,PIONEER BANCORP INC,USD,59.6770,0001769663,A,4010,401020,40,40102010,522120,6036
034939,20210630,2021,INDL,C,D,STD,PBFS,PIONEER BANCORP INC,USD,59.6770,0001769663,A,4010,401020,40,40102010,522120,6036
034953,20211231,2021,INDL,C,D,STD,PLMR,PALOMAR HOLDINGS INC,USD,247.7910,0001761312,A,4030,403010,40,40301040,524126,6331
034954,20210331,2020,INDL,C,D,STD,CHNG,CHANGE HEALTHCARE INC,USD,3090.4210,0001756497,A,3510,351030,35,35103010,511210,7372
035004,20211231,2021,INDL,C,D,STD,MNRL,BRIGHAM MINERALS INC,USD,161.2170,0001745797,A,1010,101020,10,10102020,211120,1311
035005,20220131,2021,INDL,C,D,STD,ZM,ZOOM VIDEO COMUNICATIONS INC,USD,4099.8640,0001585521,A,4510,451030,45,45103010,519130,7370
035013,20211231,2021,INDL,C,D,STD,PINS,PINTEREST INC,USD,2578.0270,0001506293,A,5020,502030,50,50203010,519130,7370
035035,20211231,2021,INDL,C,D,STD,KTB,KONTOOR BRANDS INC,USD,2475.9160,0001760965,A,2520,252030,25,25203010,315,2300
035055,20211231,2021,INDL,C,D,STD,SCPL,SCIPLAY CORP,USD,606.1000,0001760717,A,5020,502020,50,50202020,511210,7372
035062,20211231,2021,INDL,C,D,STD,TMDX,TRANSMEDICS GROUP INC,USD,30.2620,0001756262,A,3510,351010,35,35101010,334510,3845
035065,20211231,2021,INDL,C,D,STD,AVTR,AVANTOR INC,USD,7386.1000,0001722482,A,3520,352030,35,35203010,334516,3826
035077,20211231,2021,INDL,C,D,STD,UBER,UBER TECHNOLOGIES INC,USD,18055.0000,0001543151,A,2030,203040,20,20304020,485310,4100
035078,20211231,2021,FS,C,D,STD,RRBI,RED RIVER BANCSHARES INC,USD,101.8320,0001071236,A,4010,401010,40,40101015,522110,6020
035078,20211231,2021,INDL,C,D,STD,RRBI,RED RIVER BANCSHARES INC,USD,101.8320,0001071236,A,4010,401010,40,40101015,522110,6020
035083,20211231,2021,INDL,C,D,STD,GLDM,SPDR GOLD MINISHARES TR,USD,,,A,,,,,525910,6722
035099,20211231,2021,INDL,C,D,STD,MEC,MAYVILLE ENGNERING CMPNY INC,USD,454.8260,0001766368,A,2010,201060,20,20106020,33211,3460
035101,20211231,2021,FS,C,D,STD,SPFI,SOUTH PLAINS FINANCIAL INC,USD,232.5050,0001163668,A,4010,401010,40,40101015,522110,6020
035101,20211231,2021,INDL,C,D,STD,SPFI,SOUTH PLAINS FINANCIAL INC,USD,232.5050,0001163668,A,4010,401010,40,40101015,522110,6020
035168,20211231,2021,INDL,C,D,STD,CTVA,CORTEVA INC,USD,15655.0000,0001755672,A,1510,151010,15,15101030,111,0100
035223,20210430,2020,INDL,C,D,STD,RCAT,RED CAT HOLDINGS INC,USD,5.0000,0000748268,A,4520,452030,45,45203010,519130,7370
035254,20211231,2021,INDL,C,D,STD,PSNL,PERSONALIS INC,USD,85.4940,0001527753,A,3520,352030,35,35203010,325413,2835
035279,20211231,2021,INDL,C,D,STD,ADPT,ADAPTIVE BIOTECH CORP,USD,154.3440,0001478320,A,3520,352030,35,35203010,325413,2835
035288,20211231,2021,INDL,C,D,STD,REAL,REALREAL INC (THE),USD,467.6920,0001573221,A,2550,255020,25,25502020,519130,7370
035321,20210930,2021,INDL,C,D,STD,EDSA,EDESA BIOTECH INC,USD,0.0000,0001540159,A,3520,352010,35,35201010,325414,2836
035423,20210831,2021,INDL,C,D,STD,KRUS,KURA SUSHI USA INC,USD,64.8910,0001772177,A,2530,253010,25,25301040,722511,5812
035447,20210331,2020,INDL,C,D,STD,DT,DYNATRACE INC,USD,703.5090,0001773383,A,4510,451030,45,45103010,519130,7370
035451,20210930,2021,INDL,C,D,STD,ONEW,ONEWATER MARINE INC,USD,1228.2060,0001772921,A,2550,255040,25,25504050,44122,5500
035455,20211231,2021,FS,C,D,STD,CFB,CROSSFIRST BANKSHARES INC,USD,204.9690,0001458412,A,4010,401010,40,40101015,522110,6020
035455,20211231,2021,INDL,C,D,STD,CFB,CROSSFIRST BANKSHARES INC,USD,204.9690,0001458412,A,4010,401010,40,40101015,522110,6020
035497,20211231,2021,INDL,C,D,STD,NVST,ENVISTA HOLDINGS CORP,USD,2508.9000,0001757073,A,3510,351010,35,35101010,339114,3843
035543,20211231,2021,INDL,C,D,STD,OPCH,OPTION CARE HEALTH INC,USD,3438.6400,0001014739,A,3510,351020,35,35102015,621498,8090
035602,20211231,2021,INDL,C,D,STD,SDC,SMILEDIRECTCLUB INC,USD,637.6110,0001775625,A,3510,351010,35,35101020,339114,3843
035604,20211231,2021,INDL,C,D,STD,NET,CLOUDFLARE INC,USD,656.4260,0001477333,A,4510,451020,45,45102030,519130,7370
035614,20210930,2021,INDL,C,D,STD,CRNC,CERENCE INC,USD,387.1820,0001768267,A,4510,451030,45,45103010,511210,7372
035627,20210630,2021,INDL,C,D,STD,PTON,PELOTON INTERACTIVE INC,USD,4021.8000,0001639825,A,2520,252020,25,25202010,339920,3949
035638,20211231,2021,INDL,C,D,STD,VIR,VIR BIOTECHNOLOGY INC,USD,1095.4150,0001706431,A,3520,352010,35,35201010,325414,2836
035640,20211231,2021,INDL,C,D,STD,TXG,10X GENOMICS INC,USD,490.4900,0001770787,A,3520,352030,35,35203010,325413,2835
035684,20210930,2021,INDL,C,D,STD,BRBR,BELLRING BRANDS INC,USD,1247.1000,0001772016,A,3030,303020,30,30302010,312111,2000
035708,20211231,2021,INDL,C,D,STD,PGNY,PROGYNY INC,USD,500.6210,0001551306,A,3510,351020,35,35102030,621999,8090
035712,20211231,2021,INDL,C,D,STD,OCGN,OCUGEN INC,USD,0.0000,0001372299,A,3520,352010,35,35201010,325414,2836
035747,20211231,2021,INDL,C,D,STD,OYST,OYSTER POINT PHARM INC,USD,24.5390,0001720725,A,3520,352010,35,35201010,325414,2836
035793,20211231,2021,INDL,C,D,STD,PINE,ALPINE INCOME PROPERTY TRUST,USD,30.1280,0001786117,A,6010,601010,60,60101010,531120,6798
035794,20211231,2021,INDL,C,D,STD,SITM,SITIME CORP,USD,218.8080,0001451809,A,4530,453010,45,45301020,334413,3674
035852,20211231,2021,INDL,C,D,STD,AHCO,ADAPTHEALTH CORP,USD,2454.5350,0001725255,A,3510,351020,35,35102010,423450,5047
035868,20210630,2021,INDL,C,D,STD,BILL,BILL.COM HOLDINGS INC,USD,238.2650,0001786352,A,4510,451030,45,45103010,518210,7370
035874,20211231,2021,INDL,C,D,STD,REYN,REYNOLDS CONSUMER PRODUCTS,USD,3556.0000,0001786431,A,3030,303010,30,30301010,3222,2673
035909,20211231,2021,INDL,C,D,STD,KLR,KALEYRA INC,USD,267.7390,0001719489,A,4510,451030,45,45103010,519,7370
035922,20211231,2021,INDL,C,D,STD,SPT,SPROUT SOCIAL INC,USD,187.8590,0001517375,A,4510,451030,45,45103010,518210,7370
035978,20211231,2021,INDL,C,D,STD,ARNC,ARCONIC CORP,USD,7504.0000,0001790982,A,1510,151040,15,15104010,3313,3350
035982,20210331,2020,INDL,C,D,STD,IMVT,IMMUNOVANT INC,USD,0.0000,0001764013,A,3520,352010,35,35201010,325414,2836
036028,20211231,2021,INDL,C,D,STD,ARQT,ARCUTIS BIOTHERAPEUTICS INC,USD,0.0000,0001787306,A,3520,352010,35,35201010,325412,2834
036053,20211231,2021,INDL,C,D,STD,NREF,NEXPOINT REAL EST FIN,USD,127.2790,0001786248,A,4020,402040,40,40204010,525990,6798
036175,20211231,2021,INDL,C,D,STD,VRT,VERTIV HOLDINGS CO,USD,4998.1000,0001674101,A,2010,201040,20,20104010,334419,3679
036190,20211231,2021,INDL,C,D,STD,OTIS,OTIS WORLDWIDE CORP,USD,14298.0000,0001781335,A,2010,201060,20,20106020,333921,3530
036191,20211231,2021,INDL,C,D,STD,CARR,CARRIER GLOBAL CORP,USD,20613.0000,0001783180,A,2010,201020,20,20102010,333415,3585
036203,20211231,2021,INDL,C,D,STD,VNT,VONTIER CORP,USD,2990.7000,0001786842,A,4520,452030,45,45203010,334514,3824
036234,20210630,2021,INDL,C,D,STD,SLQT,SELECTQUOTE INC,USD,937.8150,0001794783,A,4030,403010,40,40301010,524210,6411
036236,20211231,2021,INDL,C,D,STD,NARI,INARI MEDICAL INC,USD,276.9840,0001531048,A,3510,351010,35,35101010,339112,3841
036260,20211231,2021,INDL,C,D,STD,LUNG,PULMONX CORP,USD,48.4160,0001127537,A,3510,351010,35,35101020,339112,3841
036263,20210228,2020,INDL,C,D,STD,ACCD,ACCOLADE INC,USD,170.3580,0001481646,A,3510,351020,35,35102015,621999,8090
036309,20210630,2021,INDL,C,D,STD,MSGE,MADISON SQUARE GARD ENT,USD,180.4010,0001795250,A,5020,502020,50,50202010,711,7900
036463,20211231,2021,INDL,C,D,STD,ALIT,ALIGHT INC,USD,2915.0000,0001844744,A,2020,202020,20,20202010,999990,9995
036464,20211231,2021,INDL,C,D,STD,PLRX,PLIANT THERAPEUTICS IN,USD,7.5720,0001746473,A,3520,352020,35,35202010,325412,2834
036474,20211231,2021,INDL,C,D,STD,RPRX,ROYALTY PHARMA PLC,USD,2289.4630,0001802768,A,3520,352020,35,35202010,325412,2834
036494,20211231,2021,INDL,C,D,STD,FOUR,SHIFT4 PAYMENTS INC,USD,1390.6000,0001794669,A,4510,451020,45,45102020,518210,7374
036496,20211231,2021,INDL,C,D,STD,AMTI,APPLIED MOLEC TRAN INC,USD,0.0000,0001801777,A,3520,352010,35,35201010,325414,2836
036512,20211231,2021,INDL,C,D,STD,VRM,VROOM INC,USD,3184.2550,0001580864,A,2550,255040,25,25504050,519130,7370
036598,20211231,2021,INDL,C,D,STD,LPRO,OPEN LENDING CORP,USD,215.6550,0001806201,A,4020,402030,40,40203040,511210,7372
036599,20211231,2021,INDL,C,D,STD,GBIO,GENERATION BIO CO,USD,0.0000,0001733294,A,3520,352010,35,35201010,325414,2836
036633,20211231,2021,FS,C,D,STD,EBC,EASTERN BANKSHARES INC,USD,628.3140,0001810546,A,4010,401010,40,40101015,522110,6020
036633,20211231,2021,INDL,C,D,STD,EBC,EASTERN BANKSHARES INC,USD,628.3140,0001810546,A,4010,401010,40,40101015,522110,6020
036641,20211231,2021,INDL,C,D,STD,RXT,RACKSPACE TECHNOLO INC,USD,3009.5000,0001810019,A,4510,451020,45,45102030,518210,7370
036660,20211231,2021,INDL,C,D,STD,BLI,BERKELEY LIGHTS INC,USD,85.3880,0001689657,A,3520,352030,35,35203010,325414,2836
036691,20211231,2021,INDL,C,D,STD,IAC,IAC/INTERACTIVECORP,USD,3699.6270,0001800227,A,5020,502030,50,50203010,519130,7370
036692,20211231,2021,INDL,C,D,STD,LMND,LEMONADE INC,USD,128.4000,0001691421,A,4030,403010,40,40301040,524126,6331
036718,20211231,2021,INDL,C,D,STD,MEG,MONTROSE ENV GROUP INC,USD,546.4130,0001643615,A,2020,202010,20,20201050,541380,8734
036754,20211231,2021,INDL,C,D,STD,BIGC,BIGCOMMERCE HOLDIN INC,USD,219.8550,0001626450,A,4510,451020,45,45102030,518210,7370
036767,20211130,2021,INDL,C,D,STD,NRIX,NURIX THERAPEUTICS INC,USD,29.7500,0001549595,A,3520,352010,35,35201010,325414,2836
036788,20210831,2021,INDL,C,D,STD,DCT,DUCK CREEK TECHNOL INC,USD,260.3500,0001160951,A,4510,451030,45,45103010,518210,7370
036898,20211231,2021,INDL,C,D,STD,U,UNITY SOFTWARE INC,USD,1110.5260,0001810806,A,4510,451030,45,45103010,511210,7372
036910,20211231,2021,INDL,C,D,STD,PLTR,PALANTIR TECHNOLOG INC,USD,1541.8890,0001321655,A,4510,451030,45,45103010,519130,7370
036945,20211231,2021,INDL,C,D,STD,FROG,JFROG LTD,USD,206.6830,0001800667,A,4510,451030,45,45103020,511210,7372
036950,20211231,2021,INDL,C,D,STD,AMWL,AMERICAN WELL CORP,USD,252.7890,0001393584,A,3510,351030,35,35103010,519130,7370
036967,20211231,2021,INDL,C,D,STD,BNL,BROADSTONE NET LEASE INC,USD,382.8930,0001424182,A,6010,601010,60,60101010,531120,6798
036973,20211231,2021,INDL,C,D,STD,PTVE,PACTIV EVERGREEN INC,USD,5437.0000,0001527508,A,1510,151030,15,15103020,3222,2650
037019,20211031,2021,INDL,C,D,STD,AVO,MISSION PRODUCE INC,USD,891.7000,0001802974,A,3020,302020,30,30202030,4244,5140
037033,20211231,2021,INDL,C,D,STD,TPGY,TPG PACE BENE FIN CORP,USD,0.0000,0001819399,A,,,,,999990,9995
037076,20211231,2021,INDL,C,D,STD,BSY,BENTLEY SYSTEMS INC,USD,965.0460,0001031308,A,4510,451030,45,45103010,518210,7370
037090,20211231,2021,INDL,C,D,STD,CRSR,CORSAIR GAMING INC,USD,1904.0600,0001743759,A,4520,452020,45,45202030,33411,3570
037102,20211231,2021,INDL,C,D,STD,KRON,KRONOS BIO INC,USD,0.0000,0001741830,A,3520,352010,35,35201010,325414,2836
037188,20211231,2021,INDL,C,D,STD,MPLN,MULTIPLAN CORP,USD,1117.6020,0001793229,A,3510,351030,35,35103010,511210,7372
037275,20211231,2021,INDL,C,D,STD,CERE,CEREVEL THERAPEUTICS HOLDING,USD,0.0000,0001805387,A,3520,352010,35,35201010,325412,2834
037284,20210930,2021,INDL,C,D,STD,LESL,LESLIE'S INC,USD,1342.9170,0001821806,A,2550,255040,25,25504040,45399,5990
037309,20210331,2020,INDL,C,D,STD,ALGM,ALLEGRO MICROSYSTEMS INC,USD,591.2070,0000866291,A,4530,453010,45,45301020,334413,3674
037310,20211231,2021,INDL,C,D,STD,GLTO,GALECTO INC,USD,0.0000,0001800315,A,3520,352010,35,35201010,325414,2836
037382,20211130,2021,INDL,C,D,STD,CNXC,CONCENTRIX CORP,USD,5587.0150,0001803599,A,4510,451020,45,45102020,518210,7374
037404,20211231,2021,INDL,C,D,STD,GCMG,GCM GROSVENOR INC,USD,531.5920,0001819796,A,4020,402030,40,40203010,523,6200
037413,20210630,2021,INDL,C,D,STD,AFRM,AFFIRM HOLDINGS INC,USD,870.4640,0001820953,A,4510,451020,45,45102020,522291,6141
037420,20211231,2021,INDL,C,D,STD,DASH,DOORDASH INC,USD,4888.0000,0001792789,A,2550,255020,25,25502020,454110,5960
037445,20211231,2021,INDL,C,D,STD,AAN,AARONS CO INC (THE),USD,1845.5040,0001821393,A,2550,255040,25,25504060,442110,5700
037449,20211231,2021,INDL,C,D,STD,QS,QUANTUMSCAPE CORP,USD,0.0000,0001811414,A,2510,251010,25,25101010,335911,3690
037489,20211231,2021,INDL,C,D,STD,AIRC,APARTMENT INCOME REIT CORP,USD,798.9390,0001820877,A,6010,601010,60,60101060,531110,6798
037490,20211231,2021,INDL,C,D,STD,LAZR,LUMINAR TECHNOLOGIES INC,USD,31.9440,0001781531,A,2510,251010,25,25101010,336320,3714
037493,20210930,2021,INDL,C,D,STD,FPAC,FAR PEAK ACQUISITION CORP,USD,0.0000,0001829426,A,,,,,999990,9995
037517,20210430,2020,INDL,C,D,STD,AI,C3.AI INC,USD,183.2170,0001577526,A,4510,451030,45,45103010,518210,7370
037562,20211231,2021,INDL,C,D,STD,SKLZ,SKILLZ INC,USD,384.0890,0001801661,A,5020,502020,50,50202020,519130,7370
037576,20211231,2021,INDL,C,D,STD,GOEV,CANOO INC,USD,0.0000,0001750153,A,2510,251020,25,25102010,336111,3711
037593,20211231,2021,INDL,C,D,STD,PRCH,PORCH GROUP INC,USD,192.4330,0001784535,A,2550,255020,25,25502020,518210,7370
037752,20211231,2021,INDL,C,D,STD,PLTK,PLAYTIKA HOLDING CORP,USD,2583.0000,0001828016,A,5020,502020,50,50202020,511210,7372
037938,20211231,2021,INDL,C,D,STD,VLON,VALLON PHARMACEUTICALS INC,USD,0.0000,0001824293,A,3520,352020,35,35202010,325412,2834
037946,20211231,2021,INDL,C,D,STD,APPH,APPHARVEST INC,USD,9.0500,0001800730,A,3020,302020,30,30202010,111,0100
038079,20211231,2021,INDL,C,D,STD,BFLY,BUTTERFLY NETWORK INC,USD,62.5650,0001804176,A,3510,351010,35,35101010,334510,3845
038174,20210630,2021,INDL,C,D,STD,INNV,INNOVAGE HOLD CORP,USD,637.8000,0001834376,A,3510,351020,35,35102015,6219,8090
038198,20220131,2021,INDL,C,D,STD,CHPT,CHARGEPOINT HOLDINGS INC,USD,242.3400,0001777393,A,2010,201040,20,20104010,811198,7500
038339,20210930,2021,INDL,C,D,STD,EBET,ESPORTS TECHNOLOGIES INC,USD,0.1650,0001829966,A,2530,253010,25,25301010,713290,7990
038661,20210630,2021,INDL,C,D,STD,GRVI,GROVE INC,USD,24.0950,0001775194,A,3030,303020,30,30302010,325412,2834
038707,20210630,2021,INDL,C,D,STD,PYCR,PAYCOR HCM INC,USD,352.7770,0001839439,A,4510,451030,45,45103010,518210,7370
038722,20211231,2021,INDL,C,D,STD,STEM,STEM INC,USD,127.3710,0001462370,A,2010,201040,20,20104010,561990,7389
038845,20211231,2021,INDL,C,D,STD,OWL,BLUE OWL CAPITAL INC,USD,823.8780,0001823945,A,4020,402030,40,40203010,523920,6799
039097,20211231,2021,INDL,C,D,STD,ORGN,ORIGIN MATERIALS INC,USD,0.0000,0001802457,A,1510,151010,15,15101010,325211,2821
039201,20210930,2021,INDL,C,D,STD,WEBR,WEBER INC,USD,1982.4060,0001857951,A,2520,252010,25,25201040,335220,3630
039319,20211231,2021,INDL,C,D,STD,GXO,GXO LOGISTIC INC,USD,7940.0000,0001852244,A,2030,203010,20,20301010,541614,4731
039378,20211231,2021,INDL,C,D,STD,CCCS,CCC INTELLIGENT SOLUTIONS HL,USD,688.2880,0001818201,A,4510,451030,45,45103010,519130,7370
039555,20211231,2021,INDL,C,D,STD,AMPL,AMPLITUDE INC,USD,167.2610,0001866692,A,4510,451030,45,45103010,519130,7370
039784,20211231,2021,INDL,C,D,STD,VLD,VELO3D INC,USD,27.4390,0001643862,A,2010,201060,20,20106020,333244,3555
060900,20211231,2021,INDL,C,D,STD,DISH,DISH NETWORK CORP,USD,17881.1060,0001001082,A,5020,502010,50,50201030,515210,4841
060914,20211231,2021,INDL,C,D,STD,LSI,LIFE STORAGE INC,USD,795.0880,0000944314,A,6010,601010,60,60101080,531130,6798
060931,20211231,2021,INDL,C,D,STD,GIC,GLOBAL INDUSTRIAL CO,USD,1063.1000,0000945114,A,2010,201070,20,20107010,4239,5090
060979,20211231,2021,INDL,C,D,STD,WAB,WABTEC CORP,USD,7822.0000,0000943452,A,2010,201060,20,20106010,336510,3743
061122,20210930,2021,INDL,C,D,STD,DIT,AMCON DISTRIBUTING CO,USD,1268.4790,0000928465,A,2550,255010,25,25501010,424940,5190
061155,20211231,2021,INDL,C,D,STD,AAWW,ATLAS AIR WORLDWIDE HLDG INC,USD,4030.8290,0001135185,A,2030,203010,20,20301010,481212,4522
061179,20211231,2021,INDL,C,D,STD,KFRC,KFORCE INC,USD,1579.9220,0000930420,A,2020,202020,20,20202010,561320,7363
061302,20211231,2021,INDL,C,D,STD,ACGL,ARCH CAPITAL GROUP LTD,USD,8916.5780,0000947484,A,4030,403010,40,40301040,524126,6331
061388,20211231,2021,INDL,C,D,STD,RE,EVEREST RE GROUP LTD,USD,11866.2630,0001095073,A,4030,403010,40,40301050,524130,6331
061399,20211231,2021,INDL,C,D,STD,MYGN,MYRIAD GENETICS INC,USD,690.6000,0000899923,A,3520,352010,35,35201010,325413,2835
061406,20211231,2021,FS,C,D,STD,RNR,RENAISSANCERE HOLDINGS LTD,USD,5339.4650,0000913144,A,4030,403010,40,40301050,524130,6331
061406,20211231,2021,INDL,C,D,STD,RNR,RENAISSANCERE HOLDINGS LTD,USD,5306.4060,0000913144,A,4030,403010,40,40301050,524130,6331
061420,20211231,2021,INDL,C,D,STD,POOL,POOL CORP,USD,5295.5840,0000945841,A,2550,255010,25,25501010,423910,5090
061483,20211231,2021,INDL,C,D,STD,DVA,DAVITA INC,USD,11618.7970,0000927066,A,3510,351020,35,35102015,621492,8090
061487,20211231,2021,FS,C,D,STD,BANR,BANNER CORP,USD,616.9160,0000946673,A,4010,401010,40,40101015,522110,6020
061487,20211231,2021,INDL,C,D,STD,BANR,BANNER CORP,USD,616.9160,0000946673,A,4010,401010,40,40101015,522110,6020
061494,20211231,2021,INDL,C,D,STD,HSIC,HENRY SCHEIN INC,USD,12401.0210,0001000228,A,3510,351020,35,35102010,423450,5047
061562,20211231,2021,INDL,C,D,STD,AEIS,ADVANCED ENERGY INDS INC,USD,1455.9540,0000927003,A,4520,452030,45,45203010,334519,3829
061567,20210630,2021,INDL,C,D,STD,EL,ESTEE LAUDER COMPANIES INC,USD,16229.0000,0001001250,A,3030,303020,30,30302010,325620,2844
061581,20211231,2021,INDL,C,D,STD,SAM,BOSTON BEER INC  -CL A,USD,2057.6220,0000949870,A,3020,302010,30,30201010,312120,2082
061587,20211231,2021,INDL,C,D,STD,IVAC,INTEVAC INC,USD,38.5240,0001001902,A,4520,452020,45,45202030,333249,3559
061591,20210430,2020,INDL,C,D,STD,NTAP,NETAPP INC,USD,5744.0000,0001002047,A,4520,452020,45,45202030,334112,3572
061655,20211231,2021,INDL,C,D,STD,NVAX,NOVAVAX INC,USD,1146.2900,0001000694,A,3520,352010,35,35201010,325414,2836
061676,20211231,2021,INDL,C,D,STD,CTXS,CITRIX SYSTEMS INC,USD,3217.1700,0000877890,A,4510,451030,45,45103010,511210,7372
061685,20210930,2021,INDL,C,D,STD,NUAN,NUANCE COMMUNICATIONS INC,USD,1362.3790,0001002517,A,4510,451030,45,45103010,511210,7372
061693,20211231,2021,FS,C,D,STD,HTLF,HEARTLAND FINANCIAL USA INC,USD,717.6950,0000920112,A,4010,401010,40,40101015,522110,6020
061693,20211231,2021,INDL,C,D,STD,HTLF,HEARTLAND FINANCIAL USA INC,USD,717.6950,0000920112,A,4010,401010,40,40101015,522110,6020
061732,20210831,2021,INDL,C,D,STD,MSM,MSC INDUSTRIAL DIRECT  -CL A,USD,3243.2240,0001003078,A,2010,201070,20,20107010,423830,5084
061735,20210930,2021,INDL,C,D,STD,SGU,STAR GROUP LP,USD,1497.0860,0001002590,A,5510,551020,55,55102010,454310,5900
061759,20211231,2021,INDL,C,D,STD,CLB,CORE LABORATORIES NV,USD,470.2520,0001000229,A,1010,101010,10,10101020,213112,1389
061766,20210630,2021,INDL,C,D,STD,ASTC,ASTROTECH CORP,USD,0.3340,0001001907,A,2010,201010,20,20101010,334519,3829
061811,20211231,2021,INDL,C,D,STD,SCCO,SOUTHERN COPPER CORP,USD,10934.1000,0001001838,A,1510,151040,15,15104025,212230,1000
062169,20210531,2020,INDL,C,D,STD,LNDC,LANDEC CORP,USD,544.1610,0001005286,A,3020,302020,30,30202030,311421,2033
